timestamp,cash,market_value,realized_pnl,unrealized_pnl,equity,positions
2024-03-11,4938.43,0.0,-61.57,0.0,4938.43,0
2024-03-12,4713.64,224.57,-61.57,-0.22,4938.21,1
2024-03-13,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-14,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-15,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-18,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-19,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-20,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-21,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-22,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-25,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-26,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-27,4884.63,0.0,-115.37,0.0,4884.63,0
2024-03-28,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-01,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-02,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-03,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-04,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-05,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-08,4884.63,0.0,-115.37,0.0,4884.63,0
2024-04-09,4759.53,124.97,-115.37,-0.12,4884.5,1
2024-04-10,4921.54,0.0,-78.46,0.0,4921.54,0
2024-04-11,4741.69,179.66,-78.46,-0.18,4921.36,1
2024-04-12,4934.04,0.0,-65.96,0.0,4934.04,0
2024-04-15,4731.1,202.74,-65.96,-0.2,4933.84,1
2024-04-16,4731.1,167.66,-65.96,-35.28,4898.76,1
2024-04-17,4731.1,158.56,-65.96,-44.38,4889.66,1
2024-04-18,4731.1,210.3,-65.96,7.36,4941.4,1
2024-04-19,5036.45,0.0,36.45,0.0,5036.45,0
2024-04-22,5239.12,-202.87,36.45,-0.2,5036.25,1
2024-04-23,5239.12,-157.34,36.45,45.32,5081.77,1
2024-04-24,5088.62,0.0,88.62,0.0,5088.62,0
2024-04-25,4682.35,405.87,88.62,-0.41,5088.21,1
2024-04-26,4979.0,0.0,-21.0,0.0,4979.0,0
2024-04-29,4979.0,0.0,-21.0,0.0,4979.0,0
2024-04-30,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-01,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-02,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-03,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-06,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-07,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-08,4979.0,0.0,-21.0,0.0,4979.0,0
2024-05-09,5125.75,-146.9,-21.0,-0.15,4978.85,1
2024-05-10,5125.75,-134.02,-21.0,12.73,4991.72,1
2024-05-13,4971.5,0.0,-28.5,0.0,4971.5,0
2024-05-14,4820.25,151.09,-28.5,-0.15,4971.35,1
2024-05-15,5042.43,0.0,42.43,0.0,5042.43,0
2024-05-16,5042.43,0.0,42.43,0.0,5042.43,0
2024-05-17,5042.43,0.0,42.43,0.0,5042.43,0
2024-05-20,4879.54,162.72,42.43,-0.16,5042.26,1
2024-05-21,4879.54,214.53,42.43,51.65,5094.08,1
2024-05-22,4879.54,180.74,42.43,17.85,5060.28,1
2024-05-23,5051.49,0.0,51.49,0.0,5051.49,0
2024-05-24,4932.82,118.55,51.49,-0.12,5051.37,1
2024-05-28,4932.82,157.18,51.49,38.51,5090.0,1
2024-05-29,4932.82,155.17,51.49,36.5,5087.99,1
2024-05-30,4932.82,283.94,51.49,165.27,5216.76,1
2024-05-31,5412.29,0.0,412.29,0.0,5412.29,0
2024-06-03,5412.29,0.0,412.29,0.0,5412.29,0
2024-06-04,5268.66,143.49,412.29,-0.14,5412.15,1
2024-06-05,5268.66,169.88,412.29,26.25,5438.54,1
2024-06-06,5268.66,148.61,412.29,4.98,5417.27,1
2024-06-07,5404.74,0.0,404.74,0.0,5404.74,0
2024-06-10,5544.43,-139.83,404.74,-0.14,5404.6,1
2024-06-11,5544.43,-145.51,404.74,-5.82,5398.92,1
2024-06-12,5320.99,0.0,320.99,0.0,5320.99,0
2024-06-13,5320.99,0.0,320.99,0.0,5320.99,0
2024-06-14,5185.03,135.82,320.99,-0.14,5320.85,1
2024-06-17,5185.03,207.9,320.99,71.94,5392.93,1
2024-06-18,5185.03,171.12,320.99,35.17,5356.16,1
2024-06-20,5185.03,198.77,320.99,62.82,5383.81,1
2024-06-21,5526.56,0.0,526.56,0.0,5526.56,0
2024-06-24,5526.56,0.0,526.56,0.0,5526.56,0
2024-06-25,5362.26,164.13,526.56,-0.16,5526.4,1
2024-06-26,5527.17,0.0,527.17,0.0,5527.17,0
2024-06-27,5675.08,-148.06,527.17,-0.15,5527.02,1
2024-06-28,5675.08,-283.62,527.17,-135.71,5391.46,1
2024-07-01,5675.08,-176.63,527.17,-28.71,5498.46,1
2024-07-02,5535.43,0.0,535.43,0.0,5535.43,0
2024-07-03,5535.43,0.0,535.43,0.0,5535.43,0
2024-07-05,5695.27,-160.0,535.43,-0.16,5535.27,1
2024-07-08,5565.77,0.0,565.77,0.0,5565.77,0
2024-07-09,5737.67,-172.07,565.77,-0.17,5565.6,1
2024-07-10,5737.67,-181.96,565.77,-10.06,5555.71,1
2024-07-11,5737.67,-231.11,565.77,-59.21,5506.56,1
2024-07-12,5574.59,0.0,574.59,0.0,5574.59,0
2024-07-15,5430.16,144.29,574.59,-0.14,5574.45,1
2024-07-16,5430.16,171.76,574.59,27.32,5601.91,1
2024-07-17,5647.72,0.0,647.72,0.0,5647.72,0
2024-07-18,5647.72,0.0,647.72,0.0,5647.72,0
2024-07-19,5647.72,0.0,647.72,0.0,5647.72,0
2024-07-22,5647.72,0.0,647.72,0.0,5647.72,0
2024-07-23,5516.52,131.07,647.72,-0.13,5647.59,1
2024-07-24,5784.31,0.0,784.31,0.0,5784.31,0
2024-07-25,5784.31,0.0,784.31,0.0,5784.31,0
2024-07-26,5784.31,0.0,784.31,0.0,5784.31,0
2024-07-29,5784.31,0.0,784.31,0.0,5784.31,0
2024-07-30,5457.1,326.88,784.31,-0.33,5783.98,1
2024-07-31,5457.1,428.91,784.31,101.71,5886.02,1
2024-08-01,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-02,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-05,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-06,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-07,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-08,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-09,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-12,5759.76,0.0,759.76,0.0,5759.76,0
2024-08-13,5953.71,-194.14,759.76,-0.19,5759.57,1
2024-08-14,5953.71,-182.67,759.76,11.28,5771.04,1
2024-08-15,5746.4,0.0,746.4,0.0,5746.4,0
2024-08-16,5746.4,0.0,746.4,0.0,5746.4,0
2024-08-19,5746.4,0.0,746.4,0.0,5746.4,0
2024-08-20,5910.11,-163.88,746.4,-0.16,5746.24,1
2024-08-21,5910.11,-160.67,746.4,3.04,5749.44,1
2024-08-22,5716.69,0.0,716.69,0.0,5716.69,0
2024-08-23,5716.69,0.0,716.69,0.0,5716.69,0
2024-08-26,5585.03,131.53,716.69,-0.13,5716.56,1
2024-08-27,5585.03,134.93,716.69,3.27,5719.96,1
2024-08-28,5585.03,148.83,716.69,17.17,5733.85,1
2024-08-29,5585.03,170.45,716.69,38.79,5755.48,1
2024-08-30,5585.03,243.08,716.69,111.42,5828.11,1
2024-09-03,5585.03,203.14,716.69,71.48,5788.16,1
2024-09-04,5585.03,151.36,716.69,19.7,5736.39,1
2024-09-05,5585.03,141.96,716.69,10.3,5726.98,1
2024-09-06,5585.03,196.09,716.69,64.44,5781.12,1
2024-09-09,5585.03,152.95,716.69,21.29,5737.98,1
2024-09-10,5780.77,0.0,780.77,0.0,5780.77,0
2024-09-11,5973.25,-192.67,780.77,-0.19,5780.58,1
2024-09-12,5799.47,0.0,799.47,0.0,5799.47,0
2024-09-13,5640.56,158.75,799.47,-0.16,5799.31,1
2024-09-16,5640.56,138.35,799.47,-20.56,5778.91,1
2024-09-17,5640.56,188.74,799.47,29.84,5829.3,1
2024-09-18,5829.35,0.0,829.35,0.0,5829.35,0
2024-09-19,6046.2,-217.07,829.35,-0.22,5829.14,1
2024-09-20,6046.2,-551.67,829.35,-334.82,5494.53,1
2024-09-23,6046.2,-151.29,829.35,65.56,5894.91,1
2024-09-24,5876.22,0.0,876.22,0.0,5876.22,0
2024-09-25,6010.05,-133.96,876.22,-0.13,5876.08,1
2024-09-26,6010.05,-144.92,876.22,-11.09,5865.13,1
2024-09-27,6010.05,-148.96,876.22,-15.13,5861.08,1
2024-09-30,6010.05,-168.07,876.22,-34.24,5841.97,1
2024-10-01,5819.31,0.0,819.31,0.0,5819.31,0
2024-10-02,5653.32,165.82,819.31,-0.17,5819.14,1
2024-10-03,5653.32,136.86,819.31,-29.12,5790.18,1
2024-10-04,5844.82,0.0,844.82,0.0,5844.82,0
2024-10-07,5635.42,209.2,844.82,-0.21,5844.61,1
2024-10-08,5827.52,0.0,827.52,0.0,5827.52,0
2024-10-09,5977.11,-149.74,827.52,-0.15,5827.37,1
2024-10-10,5838.76,0.0,838.76,0.0,5838.76,0
2024-10-11,5697.17,141.45,838.76,-0.14,5838.62,1
2024-10-14,5863.54,0.0,863.54,0.0,5863.54,0
2024-10-15,6052.35,-189.0,863.54,-0.19,5863.35,1
2024-10-16,6052.35,-155.09,863.54,33.72,5897.26,1
2024-10-17,5904.3,0.0,904.3,0.0,5904.3,0
2024-10-18,5732.68,171.45,904.3,-0.17,5904.13,1
2024-10-21,5732.68,142.06,904.3,-29.56,5874.74,1
2024-10-22,5987.24,0.0,987.24,0.0,5987.24,0
2024-10-23,6183.59,-196.54,987.24,-0.2,5987.05,1
2024-10-24,6183.59,-135.82,987.24,60.53,6047.77,1
2024-10-25,6183.59,-168.99,987.24,27.36,6014.6,1
2024-10-28,6183.59,-148.82,987.24,47.52,6034.77,1
2024-10-29,6007.33,0.0,1007.33,0.0,6007.33,0
2024-10-30,6304.52,-297.49,1007.33,-0.3,6007.03,1
2024-10-31,6304.52,-539.71,1007.33,-242.52,5764.81,1
2024-11-01,6304.52,-242.3,1007.33,54.89,6062.22,1
2024-11-04,6107.99,0.0,1107.99,0.0,6107.99,0
2024-11-05,5931.56,176.26,1107.99,-0.18,6107.82,1
2024-11-06,5931.56,266.82,1107.99,90.38,6198.37,1
2024-11-07,6130.38,0.0,1130.38,0.0,6130.38,0
2024-11-08,6299.12,-168.91,1130.38,-0.17,6130.21,1
2024-11-11,6299.12,-245.03,1130.38,-76.29,6054.09,1
2024-11-12,6299.12,-194.01,1130.38,-25.27,6105.11,1
2024-11-13,6084.31,0.0,1084.31,0.0,6084.31,0
2024-11-14,6084.31,0.0,1084.31,0.0,6084.31,0
2024-11-15,6084.31,0.0,1084.31,0.0,6084.31,0
2024-11-18,6084.31,0.0,1084.31,0.0,6084.31,0
2024-11-19,6084.31,0.0,1084.31,0.0,6084.31,0
2024-11-20,5892.2,191.92,1084.31,-0.19,6084.12,1
2024-11-21,6099.8,0.0,1099.8,0.0,6099.8,0
2024-11-22,6099.8,0.0,1099.8,0.0,6099.8,0
2024-11-25,6099.8,0.0,1099.8,0.0,6099.8,0
2024-11-26,6099.8,0.0,1099.8,0.0,6099.8,0
2024-11-27,6099.8,0.0,1099.8,0.0,6099.8,0
2024-11-29,5936.92,162.72,1099.8,-0.16,6099.64,1
2024-12-02,5936.92,202.07,1099.8,39.19,6138.99,1
2024-12-03,6119.75,0.0,1119.75,0.0,6119.75,0
2024-12-04,6379.59,-260.09,1119.75,-0.26,6119.49,1
2024-12-05,6379.59,-216.98,1119.75,42.86,6162.61,1
2024-12-06,6191.57,0.0,1191.57,0.0,6191.57,0
2024-12-09,5999.93,191.44,1191.57,-0.19,6191.37,1
2024-12-10,6184.44,0.0,1184.44,0.0,6184.44,0
2024-12-11,5992.25,192.0,1184.44,-0.19,6184.25,1
