Date,Close BP,High BP,Low BP,Open BP,Volume BP,Close,Open,High,Low,Volume,ATR
2016-08-31,20.2421875,20.37968583948434,20.176426928833028,20.31990474597029,5018100,501.81,501.81,501.81,501.81,0.0,137.61428571428573
2016-09-01,20.12261390686035,20.2242444563478,19.98511562973151,20.212287786966836,3742400,374.24,374.24,374.24,374.24,0.0,131.62142857142857
2016-09-02,20.624786376953125,20.774241350699164,20.42152752143844,20.47533140320709,6917700,691.77,691.77,691.77,691.77,0.0,153.5157142857143
2016-09-06,20.738370895385742,20.78021810470534,20.553048191399487,20.65467647674655,4103600,410.36,410.36,410.36,410.36,0.0,156.26785714285714
2016-09-07,20.780221939086914,20.869895850176675,20.714463655523687,20.792178612599038,3917300,391.73,391.73,391.73,391.73,0.0,145.86142857142858
2016-09-08,20.971525192260742,21.02532679912422,20.72043962438707,20.85793794087654,5196100,519.61,519.61,519.61,519.61,0.0,152.3857142857143
2016-09-09,20.53510856628418,20.74434685794663,20.469350305991792,20.702499655714437,5457900,545.79,545.79,545.79,545.79,0.0,149.9907142857143
2016-09-12,20.70250701904297,20.768267583226116,20.3258797844955,20.391640348678646,6385600,638.56,638.56,638.56,638.56,0.0,155.00142857142856
2016-09-13,20.026966094970703,20.307942169944322,19.94327167617053,20.236202141971138,9231900,923.19,923.19,923.19,923.19,0.0,157.45357142857142
2016-09-14,19.91935920715332,20.20631249012588,19.859578128388943,19.961206418388777,6672900,667.29,667.29,667.29,667.29,0.0,172.35142857142858
