Date,Close GLD,High GLD,Low GLD,Open GLD,Volume GLD,Close,Open,High,Low,Volume,ATR
2015-09-25,109.80999755859375,110.02999877929688,109.55000305175781,109.87000274658203,5209500,520.95,520.95,520.95,520.95,0.0,284.9921428571428
2015-09-28,108.41999816894531,108.91000366210938,108.2699966430664,108.37000274658203,3809600,380.96,380.96,380.96,380.96,0.0,281.01214285714286
2015-09-29,107.9800033569336,108.69000244140625,107.87999725341797,108.23999786376953,4043600,404.36,404.36,404.36,404.36,0.0,262.16214285714284
2015-09-30,106.86000061035156,107.08000183105469,106.47000122070312,106.77999877929688,7405600,740.56,740.56,740.56,740.56,0.0,267.24
2015-10-01,106.7300033569336,107.20999908447266,106.62999725341797,106.9800033569336,4278600,427.86,427.86,427.86,427.86,0.0,274.00357142857143
2015-10-02,108.98999786376953,109.31999969482422,108.54000091552734,108.54000091552734,7730600,773.06,773.06,773.06,773.06,0.0,286.71
2015-10-05,108.7699966430664,109.37999725341797,108.45999908447266,109.13999938964844,5490200,549.02,549.02,549.02,549.02,0.0,298.7542857142857
2015-10-06,109.86000061035156,110.26000213623047,109.62999725341797,109.80000305175781,7513900,751.39,751.39,751.39,751.39,0.0,295.99071428571426
2015-10-07,109.69999694824219,110.13999938964844,109.33999633789062,109.75,5355500,535.55,535.55,535.55,535.55,0.0,289.3492857142857
2015-10-08,109.13999938964844,110.2699966430664,109.05999755859375,109.16000366210938,5038200,503.82,503.82,503.82,503.82,0.0,280.1192857142857
2015-10-09,110.87000274658203,111.05000305175781,110.2300033569336,110.54000091552734,7907300,790.73,790.73,790.73,790.73,0.0,281.40214285714285
2015-10-12,111.30999755859375,111.7300033569336,111.01000213623047,111.66999816894531,6257900,625.79,625.79,625.79,625.79,0.0,283.33714285714285
2015-10-13,111.86000061035156,111.87000274658203,111.27999877929688,111.36000061035156,5149600,514.96,514.96,514.96,514.96,0.0,271.68857142857144
2015-10-14,113.80999755859375,113.94999694824219,112.30000305175781,112.62999725341797,10207800,1020.78,1020.78,1020.78,1020.78,0.0,248.67499999999998
2015-10-15,113.29000091552734,113.98999786376953,112.94000244140625,113.19999694824219,14083900,1408.39,1408.39,1408.39,1408.39,0.0,234.82714285714286
2015-10-16,112.48999786376953,113.44000244140625,112.43000030517578,113.23999786376953,7328000,732.8,732.8,732.8,732.8,0.0,273.0842857142857
2015-10-19,112.0199966430664,112.69000244140625,111.88999938964844,112.63999938964844,3959400,395.94,395.94,395.94,395.94,0.0,295.47428571428566
2015-10-20,112.7300033569336,113.08999633789062,112.37999725341797,112.37999725341797,4903200,490.32,490.32,490.32,490.32,0.0,278.2014285714286
2015-10-21,111.7300033569336,112.37000274658203,111.41000366210938,112.37000274658203,3908800,390.88,390.88,390.88,390.88,0.0,262.96857142857147
2015-10-22,111.69000244140625,112.20999908447266,111.43000030517578,111.5199966430664,3436400,343.64,343.64,343.64,343.64,0.0,241.6857142857143
2015-10-23,111.5,111.83999633789062,110.95999908447266,111.80999755859375,4868400,486.84,486.84,486.84,486.84,0.0,235.9114285714286
2015-10-26,111.43000030517578,111.9800033569336,111.33000183105469,111.7300033569336,2573500,257.35,257.35,257.35,257.35,0.0,237.84857142857143
2015-10-27,111.68000030517578,111.80999755859375,111.29000091552734,111.30999755859375,2646100,264.61,264.61,264.61,264.61,0.0,222.95
2015-10-28,110.77999877929688,113.25,110.30999755859375,112.68000030517578,8201200,820.12,820.12,820.12,820.12,0.0,260.3628571428572
2015-10-29,109.72000122070312,110.5999984741211,109.66000366210938,110.2300033569336,5150800,515.08,515.08,515.08,515.08,0.0,261.65785714285715
2015-10-30,109.30000305175781,109.58000183105469,109.05999755859375,109.5,5543200,554.32,554.32,554.32,554.32,0.0,252.6792857142857
2015-11-02,108.58999633789062,108.83999633789062,108.45999908447266,108.63999938964844,5843300,584.33,584.33,584.33,584.33,0.0,246.90642857142856
2015-11-03,106.9800033569336,107.80999755859375,106.68000030517578,107.79000091552734,7145300,714.53,714.53,714.53,714.53,0.0,220.07642857142858
2015-11-04,105.97000122070312,107.08999633789062,105.91999816894531,107.0199966430664,7617800,761.78,761.78,761.78,761.78,0.0,195.76500000000001
2015-11-05,105.63999938964844,106.0999984741211,105.58000183105469,106.01000213623047,5931100,593.11,593.11,593.11,593.11,0.0,159.55642857142857
2015-11-06,104.0999984741211,104.41999816894531,104.0199966430664,104.16999816894531,8831900,883.19,883.19,883.19,883.19,0.0,156.21499999999997
2015-11-09,104.4000015258789,104.58000183105469,104.19000244140625,104.29000091552734,4129200,412.92,412.92,412.92,412.92,0.0,183.0642857142857
2015-11-10,104.18000030517578,104.6500015258789,103.87000274658203,104.08999633789062,4450800,445.08,445.08,445.08,445.08,0.0,178.25857142857143
2015-11-11,103.83000183105469,104.2300033569336,103.77999877929688,104.08999633789062,3527600,352.76,352.76,352.76,352.76,0.0,181.47857142857143
2015-11-12,103.8499984741211,104.31999969482422,103.04000091552734,103.08999633789062,6300500,630.05,630.05,630.05,630.05,0.0,191.05642857142857
2015-11-13,103.55999755859375,103.73999786376953,103.44999694824219,103.54000091552734,3224200,322.42,322.42,322.42,322.42,0.0,196.63785714285714
2015-11-16,103.70999908447266,104.02999877929688,103.5199966430664,103.9800033569336,2951200,295.12,295.12,295.12,295.12,0.0,198.0692857142857
2015-11-17,102.33999633789062,103.4000015258789,101.9800033569336,103.37999725341797,8593100,859.31,859.31,859.31,859.31,0.0,198.6892857142857
2015-11-18,102.43000030517578,102.94999694824219,102.04000091552734,102.38999938964844,5043800,504.38,504.38,504.38,504.38,0.0,202.2528571428571
2015-11-19,103.55999755859375,104.08999633789062,103.06999969482422,103.06999969482422,5087600,508.76,508.76,508.76,508.76,0.0,199.76285714285714
2015-11-20,103.08999633789062,103.66000366210938,102.97000122070312,103.58000183105469,5971600,597.16,597.16,597.16,597.16,0.0,203.9335714285714
2015-11-23,102.26000213623047,102.75,102.16000366210938,102.4800033569336,4042500,404.25,404.25,404.25,404.25,0.0,208.41285714285712
2015-11-24,102.94000244140625,103.25,102.69000244140625,103.12000274658203,3479600,347.96,347.96,347.96,347.96,0.0,209.0585714285714
2015-11-25,102.45999908447266,102.69000244140625,102.20999908447266,102.47000122070312,2931300,293.13,293.13,293.13,293.13,0.0,200.92714285714283
2015-11-27,101.25,101.62000274658203,100.98999786376953,101.01000213623047,4993600,499.36,499.36,499.36,499.36,0.0,194.93785714285713
2015-11-30,101.91999816894531,102.37999725341797,101.5199966430664,101.52999877929688,6773000,677.3,677.3,677.3,677.3,0.0,174.05714285714285
2015-12-01,102.27999877929688,102.43000030517578,101.80999755859375,102.30000305175781,4645900,464.59,464.59,464.59,464.59,0.0,186.95357142857142
2015-12-02,100.69000244140625,101.3499984741211,100.52999877929688,101.3499984741211,10223500,1022.35,1022.35,1022.35,1022.35,0.0,220.1992857142857
2015-12-03,101.76000213623047,101.97000122070312,100.8499984741211,101.2300033569336,6499900,649.99,649.99,649.99,649.99,0.0,226.98999999999998
2015-12-04,104.0199966430664,104.20999908447266,102.6500015258789,102.73999786376953,10670200,1067.02,1067.02,1067.02,1067.02,0.0,234.8042857142857
2015-12-07,102.66999816894531,103.37000274658203,102.5,103.31999969482422,4393500,439.35,439.35,439.35,439.35,0.0,277.6878571428571
2015-12-08,102.83999633789062,103.26000213623047,102.52999877929688,103.12999725341797,3412300,341.23,341.23,341.23,341.23,0.0,244.39714285714285
2015-12-09,102.63999938964844,103.66000366210938,102.31999969482422,103.62999725341797,6026300,602.63,602.63,602.63,602.63,0.0,237.71642857142857
2015-12-10,102.55000305175781,102.83000183105469,102.33999633789062,102.51000213623047,3853500,385.35,385.35,385.35,385.35,0.0,252.92357142857142
2015-12-11,103.11000061035156,103.31999969482422,101.8499984741211,101.91000366210938,6798400,679.84,679.84,679.84,679.84,0.0,267.6442857142857
2015-12-14,101.79000091552734,102.72000122070312,101.73999786376953,102.58000183105469,5563800,556.38,556.38,556.38,556.38,0.0,262.6835714285714
2015-12-15,101.5199966430664,102.05999755859375,101.41000366210938,101.70999908447266,6831100,683.11,683.11,683.11,683.11,0.0,267.71500000000003
2015-12-16,102.75,103.19999694824219,101.66000366210938,102.58999633789062,8292200,829.22,829.22,829.22,829.22,0.0,274.235
2015-12-17,100.5,100.98999786376953,100.2300033569336,100.91999816894531,10156200,1015.62,1015.62,1015.62,1015.62,0.0,272.81857142857143
2015-12-18,102.04000091552734,102.52999877929688,101.30000305175781,101.3499984741211,8345900,834.59,834.59,834.59,834.59,0.0,273.0392857142857
2015-12-21,103.1500015258789,103.5199966430664,102.83000183105469,102.94999694824219,6378900,637.89,637.89,637.89,637.89,0.0,271.8957142857143
2015-12-22,102.61000061035156,103.19999694824219,102.55999755859375,103.08999633789062,4123500,412.35,412.35,412.35,412.35,0.0,248.16571428571427
2015-12-23,102.30999755859375,102.58999633789062,102.20999908447266,102.4000015258789,2821400,282.14,282.14,282.14,282.14,0.0,230.86928571428572
2015-12-24,103.05000305175781,103.05000305175781,102.7699966430664,102.81999969482422,1710200,171.02,171.02,171.02,171.02,0.0,209.01857142857142
2015-12-28,102.2699966430664,102.5999984741211,102.02999877929688,102.4800033569336,3356200,335.62,335.62,335.62,335.62,0.0,175.94214285714287
2015-12-29,102.19999694824219,102.58000183105469,102.11000061035156,102.5199966430664,2832200,283.22,283.22,283.22,283.22,0.0,172.67642857142854
2015-12-30,101.41999816894531,101.5999984741211,101.3499984741211,101.47000122070312,3745000,374.5,374.5,374.5,374.5,0.0,160.525
2015-12-31,101.45999908447266,101.72000122070312,101.30999755859375,101.4800033569336,3823600,382.36,382.36,382.36,382.36,0.0,145.5664285714286
2016-01-04,102.88999938964844,103.66999816894531,102.48999786376953,103.12999725341797,6440000,644.0,644.0,644.0,644.0,0.0,143.22
2016-01-05,103.18000030517578,103.45999908447266,102.93000030517578,103.12999725341797,3500300,350.03,350.03,350.03,350.03,0.0,155.39928571428572
2016-01-06,104.66999816894531,104.80000305175781,103.93000030517578,104.37000274658203,9316600,931.66,931.66,931.66,931.66,0.0,187.89214285714283
2016-01-07,106.1500015258789,106.23999786376953,105.19000244140625,105.83000183105469,11730400,1173.04,1173.04,1173.04,1173.04,0.0,194.69714285714284
2016-01-08,105.68000030517578,105.80000305175781,105.04000091552734,105.4800033569336,7678200,767.82,767.82,767.82,767.82,0.0,210.32714285714286
2016-01-11,104.73999786376953,105.56999969482422,104.70999908447266,105.47000122070312,6272400,627.24,627.24,627.24,627.24,0.0,207.43785714285715
2016-01-12,104.20999908447266,104.58999633789062,103.6500015258789,104.08999633789062,5540200,554.02,554.02,554.02,554.02,0.0,198.61785714285716
2016-01-13,104.72000122070312,104.81999969482422,103.77999877929688,103.88999938964844,7324200,732.42,732.42,732.42,732.42,0.0,195.25071428571428
2016-01-14,103.0199966430664,104.18000030517578,102.5,103.75,9989100,998.91,998.91,998.91,998.91,0.0,204.98499999999999
2016-01-15,104.08000183105469,104.95999908447266,103.97000122070312,104.91999816894531,10052700,1005.27,1005.27,1005.27,1005.27,0.0,197.50214285714284
2016-01-19,103.9800033569336,104.44999694824219,103.6500015258789,104.05999755859375,4588400,458.84,458.84,458.84,458.84,0.0,224.7757142857143
2016-01-20,105.37000274658203,106.16000366210938,104.94000244140625,105.16999816894531,10120900,1012.09,1012.09,1012.09,1012.09,0.0,260.55071428571426
2016-01-21,105.48999786376953,105.48999786376953,104.5199966430664,104.98999786376953,5425000,542.5,542.5,542.5,542.5,0.0,287.5728571428572
2016-01-22,105.0,105.51000213623047,104.76000213623047,104.93000030517578,4185300,418.53,418.53,418.53,418.53,0.0,295.86642857142857
2016-01-25,106.08000183105469,106.08999633789062,105.5999984741211,105.76000213623047,6819400,681.94,681.94,681.94,681.94,0.0,295.9928571428572
2016-01-26,107.29000091552734,107.43000030517578,106.26000213623047,106.31999969482422,8443400,844.34,844.34,844.34,844.34,0.0,286.59499999999997
2016-01-27,107.69000244140625,107.93000030517578,106.6500015258789,106.86000061035156,8273400,827.34,827.34,827.34,827.34,0.0,246.2642857142857
2016-01-28,106.54000091552734,106.86000061035156,106.4800033569336,106.55000305175781,5914200,591.42,591.42,591.42,591.42,0.0,245.87428571428572
2016-01-29,106.94999694824219,107.0,106.26000213623047,106.61000061035156,8098700,809.87,809.87,809.87,809.87,0.0,232.5335714285715
2016-02-01,108.05000305175781,108.1500015258789,107.52999877929688,107.54000091552734,10471800,1047.18,1047.18,1047.18,1047.18,0.0,239.44285714285715
2016-02-02,108.08999633789062,108.18000030517578,107.3499984741211,107.91999816894531,6656000,665.6,665.6,665.6,665.6,0.0,261.46857142857147
2016-02-03,109.25,109.58000183105469,107.9000015258789,107.91000366210938,15785200,1578.52,1578.52,1578.52,1578.52,0.0,313.9342857142857
2016-02-04,110.56999969482422,110.69999694824219,109.91999816894531,110.44999694824219,13213700,1321.37,1321.37,1321.37,1321.37,0.0,313.2671428571429
2016-02-05,112.31999969482422,112.3499984741211,109.58000183105469,109.79000091552734,14777300,1477.73,1477.73,1477.73,1477.73,0.0,323.9814285714286
2016-02-08,113.83000183105469,114.87000274658203,113.38999938964844,113.66999816894531,28341200,2834.12,2834.12,2834.12,2834.12,0.0,381.83571428571435
2016-02-09,113.58000183105469,114.69000244140625,113.55000305175781,114.43000030517578,18156700,1815.67,1815.67,1815.67,1815.67,0.0,415.0642857142857
2016-02-10,114.45999908447266,114.5199966430664,112.9800033569336,113.91999816894531,13311100,1331.11,1331.11,1331.11,1331.11,0.0,416.13357142857143
2016-02-11,119.05999755859375,120.83999633789062,117.7699966430664,118.58999633789062,49139000,4913.9,4913.9,4913.9,4913.9,0.0,663.1921428571428
2016-02-12,118.36000061035156,118.73999786376953,117.87999725341797,118.12000274658203,16981200,1698.12,1698.12,1698.12,1698.12,0.0,874.0757142857143
2016-02-16,114.7699966430664,116.30999755859375,114.73999786376953,116.0,14601700,1460.17,1460.17,1460.17,1460.17,0.0,879.4721428571429
2016-02-17,115.4800033569336,116.06999969482422,114.88999938964844,115.47000122070312,10582400,1058.24,1058.24,1058.24,1058.24,0.0,906.9671428571428
2016-02-18,118.29000091552734,118.5999984741211,115.29000091552734,115.30000305175781,13586500,1358.65,1358.65,1358.65,1358.65,0.0,911.5735714285713
2016-02-19,117.58000183105469,117.97000122070312,117.0999984741211,117.26000213623047,15192000,1519.2,1519.2,1519.2,1519.2,0.0,907.4378571428571
2016-02-22,115.48999786376953,116.19000244140625,115.41000366210938,115.44000244140625,10677800,1067.78,1067.78,1067.78,1067.78,0.0,922.7314285714285
2016-02-23,117.22000122070312,117.41999816894531,116.5199966430664,116.68000030517578,9033400,903.34,903.34,903.34,903.34,0.0,907.2214285714286
2016-02-24,117.61000061035156,119.86000061035156,117.3499984741211,119.0,17938800,1793.88,1793.88,1793.88,1793.88,0.0,905.6228571428571
2016-02-25,117.91999816894531,118.91000366210938,117.54000091552734,117.62000274658203,12500300,1250.03,1250.03,1250.03,1250.03,0.0,926.1014285714285
2016-02-26,117.11000061035156,117.72000122070312,115.86000061035156,117.43000030517578,12505100,1250.51,1250.51,1250.51,1250.51,0.0,914.9671428571428
2016-02-29,118.63999938964844,118.69999694824219,117.52999877929688,117.58999633789062,11517500,1151.75,1151.75,1151.75,1151.75,0.0,825.1364285714286
2016-03-01,117.7699966430664,119.11000061035156,117.33999633789062,118.73999786376953,14139300,1413.93,1413.93,1413.93,1413.93,0.0,771.1171428571428
2016-03-02,118.68000030517578,118.97000122070312,118.06999969482422,118.33999633789062,8903000,890.3,890.3,890.3,890.3,0.0,773.9078571428571
2016-03-03,120.7300033569336,121.30000305175781,118.80999755859375,118.86000061035156,18724100,1872.41,1872.41,1872.41,1872.41,0.0,588.1450000000001
2016-03-04,120.54000091552734,122.37000274658203,120.22000122070312,121.12999725341797,16261100,1626.11,1626.11,1626.11,1626.11,0.0,376.03928571428577
2016-03-07,121.13999938964844,121.58000183105469,120.41000366210938,121.18000030517578,9358600,935.86,935.86,935.86,935.86,0.0,408.3464285714286
2016-03-08,120.58000183105469,121.87999725341797,120.47000122070312,121.79000091552734,11531000,1153.1,1153.1,1153.1,1153.1,0.0,395.1542857142857
2016-03-09,119.58000183105469,120.38999938964844,118.83999633789062,119.19999694824219,8672900,867.29,867.29,867.29,867.29,0.0,394.1114285714286
2016-03-10,121.5,121.76000213623047,120.41999816894531,120.5,18104900,1810.49,1810.49,1810.49,1810.49,0.0,450.015
2016-03-11,119.41000366210938,121.38999938964844,119.36000061035156,121.19000244140625,10812300,1081.23,1081.23,1081.23,1081.23,0.0,469.8607142857143
2016-03-14,117.87000274658203,120.30999755859375,117.5,120.2699966430664,14236200,1423.62,1423.62,1423.62,1423.62,0.0,482.57142857142856
2016-03-15,117.95999908447266,118.04000091552734,117.36000061035156,117.77999877929688,9941800,994.18,994.18,994.18,994.18,0.0,449.6357142857143
2016-03-16,120.58999633789062,120.76000213623047,117.33999633789062,117.41999816894531,17334000,1733.4,1733.4,1733.4,1733.4,0.0,463.59071428571434
2016-03-17,120.12999725341797,121.18000030517578,120.02999877929688,121.16000366210938,9914300,991.43,991.43,991.43,991.43,0.0,516.5542857142858
2016-03-18,119.80000305175781,120.33999633789062,119.51000213623047,119.58999633789062,16965900,1696.59,1696.59,1696.59,1696.59,0.0,559.8685714285715
2016-03-21,118.95999908447266,119.33000183105469,118.7300033569336,119.0,7240600,724.06,724.06,724.06,724.06,0.0,610.6078571428571
2016-03-22,119.30999755859375,120.16000366210938,118.95999908447266,119.7300033569336,6786800,678.68,678.68,678.68,678.68,0.0,576.4471428571429
2016-03-23,116.61000061035156,117.12000274658203,116.16000366210938,116.73999786376953,15993700,1599.37,1599.37,1599.37,1599.37,0.0,572.06
2016-03-24,116.33000183105469,116.94000244140625,116.30000305175781,116.7699966430664,6280900,628.09,628.09,628.09,628.09,0.0,623.8442857142857
2016-03-28,116.5999984741211,116.91000366210938,116.2699966430664,116.7300033569336,3879100,387.91,387.91,387.91,387.91,0.0,591.6964285714286
2016-03-29,118.76000213623047,118.80999755859375,116.80000305175781,117.36000061035156,14472400,1447.24,1447.24,1447.24,1447.24,0.0,651.8457142857143
2016-03-30,117.0999984741211,118.19999694824219,116.91000366210938,117.87999725341797,10769100,1076.91,1076.91,1076.91,1076.91,0.0,657.882857142857
2016-03-31,117.63999938964844,118.38999938964844,117.5999984741211,118.16000366210938,9348200,934.82,934.82,934.82,934.82,0.0,600.6607142857143
2016-04-01,116.93000030517578,116.9800033569336,115.55000305175781,116.08000183105469,10405400,1040.54,1040.54,1040.54,1040.54,0.0,556.1221428571428
2016-04-04,116.1500015258789,116.7300033569336,116.06999969482422,116.66999816894531,7643700,764.37,764.37,764.37,764.37,0.0,551.3921428571429
2016-04-05,117.66000366210938,117.93000030517578,117.1500015258789,117.76000213623047,8865900,886.59,886.59,886.59,886.59,0.0,529.4478571428571
2016-04-06,116.94000244140625,117.38999938964844,116.26000213623047,116.69999694824219,7549400,754.94,754.94,754.94,754.94,0.0,486.0499999999999
2016-04-07,118.61000061035156,118.8499984741211,115.0,118.6500015258789,11900500,1190.05,1190.05,1190.05,1190.05,0.0,464.1314285714285
2016-04-08,118.43000030517578,118.7699966430664,117.9800033569336,118.06999969482422,9078900,907.89,907.89,907.89,907.89,0.0,433.9171428571428
2016-04-11,120.02999877929688,120.30000305175781,119.41999816894531,119.47000122070312,9846000,984.6,984.6,984.6,984.6,0.0,369.92999999999995
2016-04-12,120.05000305175781,120.3499984741211,119.55000305175781,120.2300033569336,9689500,968.95,968.95,968.95,968.95,0.0,367.8064285714285
2016-04-13,118.7699966430664,119.43000030517578,118.55999755859375,119.37000274658203,8841500,884.15,884.15,884.15,884.15,0.0,308.09999999999997
2016-04-14,117.11000061035156,118.19000244140625,116.94999694824219,118.08999633789062,13165800,1316.58,1316.58,1316.58,1316.58,0.0,269.6107142857142
2016-04-15,117.91999816894531,118.12000274658203,117.19000244140625,117.33000183105469,7838100,783.81,783.81,783.81,783.81,0.0,290.50999999999993
2016-04-18,117.73999786376953,118.55999755859375,117.62999725341797,118.52999877929688,5809800,580.98,580.98,580.98,580.98,0.0,229.33142857142852
2016-04-19,119.58000183105469,120.08999633789062,119.37000274658203,119.87000274658203,21031500,2103.15,2103.15,2103.15,2103.15,0.0,311.60571428571427
2016-04-20,118.97000122070312,120.08000183105469,118.72000122070312,119.66999816894531,10233200,1023.32,1023.32,1023.32,1023.32,0.0,378.5871428571428
2016-04-21,119.41999816894531,120.55000305175781,119.12999725341797,120.41999816894531,14612800,1461.28,1461.28,1461.28,1461.28,0.0,402.31857142857143
2016-04-22,117.88999938964844,119.0199966430664,117.27999877929688,118.70999908447266,10047000,1004.7,1004.7,1004.7,1004.7,0.0,415.205
2016-04-25,118.2300033569336,118.70999908447266,118.11000061035156,118.13999938964844,4369400,436.94,436.94,436.94,436.94,0.0,447.0292857142857
2016-04-26,118.69999694824219,118.88999938964844,118.44999694824219,118.79000091552734,9906800,990.68,990.68,990.68,990.68,0.0,477.17857142857144
2016-04-27,119.04000091552734,119.69999694824219,118.43000030517578,118.97000122070312,7976400,797.64,797.64,797.64,797.64,0.0,459.8878571428571
2016-04-28,121.29000091552734,121.41999816894531,119.7300033569336,119.91999816894531,15133600,1513.36,1513.36,1513.36,1513.36,0.0,490.8564285714286
2016-04-29,123.6500015258789,123.93000030517578,122.33999633789062,122.43000030517578,19043900,1904.39,1904.39,1904.39,1904.39,0.0,513.3078571428571
2016-05-02,123.23999786376953,123.95999908447266,123.05000305175781,123.77999877929688,12137500,1213.75,1213.75,1213.75,1213.75,0.0,561.5214285714286
2016-05-03,122.95999908447266,123.81999969482422,122.51000213623047,123.7300033569336,9063600,906.36,906.36,906.36,906.36,0.0,577.4207142857143
2016-05-04,122.20999908447266,123.2300033569336,121.51000213623047,122.8499984741211,9398200,939.82,939.82,939.82,939.82,0.0,548.9228571428572
2016-05-05,122.06999969482422,122.7300033569336,121.25,122.62999725341797,8846900,884.69,884.69,884.69,884.69,0.0,514.8057142857143
2016-05-06,123.18000030517578,123.80999755859375,122.58999633789062,122.83000183105469,11366800,1136.68,1136.68,1136.68,1136.68,0.0,518.3171428571429
2016-05-09,120.6500015258789,121.29000091552734,120.58999633789062,121.19999694824219,9236200,923.62,923.62,923.62,923.62,0.0,424.8092857142857
2016-05-10,120.9800033569336,121.37999725341797,120.08000183105469,120.73999786376953,9845000,984.5,984.5,984.5,984.5,0.0,352.02714285714285
2016-05-11,122.12000274658203,122.16000366210938,121.37999725341797,121.8499984741211,7590100,759.01,759.01,759.01,759.01,0.0,336.8507142857143
2016-05-12,121.16000366210938,122.38999938964844,121.0,122.0199966430664,7447100,744.71,744.71,744.71,744.71,0.0,305.25928571428574
2016-05-13,121.70999908447266,121.86000061035156,120.66000366210938,121.08999633789062,7672800,767.28,767.28,767.28,767.28,0.0,266.31714285714287
2016-05-16,121.80000305175781,122.97000122070312,121.37999725341797,122.93000030517578,7103000,710.3,710.3,710.3,710.3,0.0,230.83428571428573
2016-05-17,122.22000122070312,122.5199966430664,121.4800033569336,121.58000183105469,8619800,861.98,861.98,861.98,861.98,0.0,227.88000000000005
2016-05-18,120.0999984741211,121.91999816894531,119.87999725341797,121.22000122070312,13381700,1338.17,1338.17,1338.17,1338.17,0.0,210.7707142857143
2016-05-19,119.87000274658203,119.9800033569336,118.91999816894531,119.0,14339700,1433.97,1433.97,1433.97,1433.97,0.0,189.68285714285716
2016-05-20,119.70999908447266,120.31999969482422,119.30999755859375,120.19000244140625,10379400,1037.94,1037.94,1037.94,1037.94,0.0,168.6392857142857
2016-05-23,119.37000274658203,119.5999984741211,118.75,118.86000061035156,8628200,862.82,862.82,862.82,862.82,0.0,159.1914285714286
2016-05-24,117.30000305175781,118.2300033569336,117.25,118.16999816894531,12772000,1277.2,1277.2,1277.2,1277.2,0.0,186.40000000000003
2016-05-25,116.9800033569336,117.05999755859375,116.31999969482422,116.58999633789062,10487300,1048.73,1048.73,1048.73,1048.73,0.0,198.78142857142856
2016-05-26,116.58000183105469,117.62999725341797,116.38999938964844,117.56999969482422,5893500,589.35,589.35,589.35,589.35,0.0,213.595
2016-05-27,115.62000274658203,116.36000061035156,115.29000091552734,116.2699966430664,8686700,868.67,868.67,868.67,868.67,0.0,218.3278571428571
2016-05-31,116.05999755859375,116.4000015258789,115.5,115.76000213623047,8187600,818.76,818.76,818.76,818.76,0.0,217.5442857142857
2016-06-01,115.94000244140625,116.13999938964844,115.19999694824219,115.97000122070312,8399600,839.96,839.96,839.96,839.96,0.0,202.95214285714286
2016-06-02,115.66999816894531,115.97000122070312,115.58000183105469,115.77999877929688,4591600,459.16,459.16,459.16,459.16,0.0,229.13071428571428
2016-06-03,118.87999725341797,118.88999938964844,118.2300033569336,118.25,14605100,1460.51,1460.51,1460.51,1460.51,0.0,299.0435714285714
2016-06-06,118.91999816894531,119.16999816894531,118.45999908447266,118.88999938964844,9887900,988.79,988.79,988.79,988.79,0.0,328.6678571428571
2016-06-07,118.81999969482422,119.0199966430664,118.41000366210938,118.5,4602900,460.29,460.29,460.29,460.29,0.0,355.5835714285714
2016-06-08,120.58000183105469,120.77999877929688,120.2300033569336,120.30000305175781,11661700,1166.17,1166.17,1166.17,1166.17,0.0,371.98999999999995
2016-06-09,121.25,121.4800033569336,120.55000305175781,120.61000061035156,12174000,1217.4,1217.4,1217.4,1217.4,0.0,368.8064285714285
2016-06-10,121.73999786376953,122.0999984741211,121.18000030517578,121.55000305175781,13940000,1394.0,1394.0,1394.0,1394.0,0.0,353.1328571428571
2016-06-13,122.63999938964844,122.83000183105469,122.02999877929688,122.80000305175781,12594200,1259.42,1259.42,1259.42,1259.42,0.0,350.2371428571428
2016-06-14,122.7699966430664,123.05999755859375,122.30000305175781,123.0,11651700,1165.17,1165.17,1165.17,1165.17,0.0,327.37071428571426
2016-06-15,123.68000030517578,123.87000274658203,122.37999725341797,122.5199966430664,15053000,1505.3,1505.3,1505.3,1505.3,0.0,335.34642857142853
2016-06-16,122.37999725341797,125.66999816894531,122.2300033569336,125.16999816894531,26635000,2663.5,2663.5,2663.5,2663.5,0.0,385.26214285714286
2016-06-17,123.94999694824219,124.0999984741211,122.69000244140625,123.26000213623047,15573800,1557.38,1557.38,1557.38,1557.38,0.0,444.3192857142857
2016-06-20,123.20999908447266,123.33000183105469,122.12999725341797,122.26000213623047,11866200,1186.62,1186.62,1186.62,1186.62,0.0,467.2371428571428
2016-06-21,120.83999633789062,121.86000061035156,120.7699966430664,121.6500015258789,14585600,1458.56,1458.56,1458.56,1458.56,0.0,485.1471428571428
2016-06-22,120.9000015258789,121.25,120.68000030517578,120.83000183105469,7861000,786.1,786.1,786.1,786.1,0.0,505.97999999999996
2016-06-23,120.11000061035156,121.02999877929688,120.05999755859375,120.48999786376953,10704900,1070.49,1070.49,1070.49,1070.49,0.0,454.7685714285714
2016-06-24,126.0,126.81999969482422,125.0,126.62000274658203,35782900,3578.29,3578.29,3578.29,3578.29,0.0,600.2028571428572
2016-06-27,126.68000030517578,127.05000305175781,125.83000183105469,126.44000244140625,21228800,2122.88,2122.88,2122.88,2122.88,0.0,666.4107142857143
2016-06-28,125.31999969482422,126.0199966430664,125.05999755859375,125.55999755859375,16001500,1600.15,1600.15,1600.15,1600.15,0.0,653.3285714285713
2016-06-29,125.83999633789062,126.80999755859375,125.69999694824219,125.91000366210938,12218400,1221.84,1221.84,1221.84,1221.84,0.0,676.6914285714286
2016-06-30,126.47000122070312,126.5199966430664,125.5,125.94999694824219,15981600,1598.16,1598.16,1598.16,1598.16,0.0,690.9571428571429
2016-07-01,128.41000366210938,128.4199981689453,127.44000244140625,127.66000366210938,14940700,1494.07,1494.07,1494.07,1494.07,0.0,688.7792857142857
