Date,Close LDOS,High LDOS,Low LDOS,Open LDOS,Volume LDOS,Close,Open,High,Low,Volume,ATR
2015-11-30,35.98313903808594,36.05146576406044,35.56075779523801,35.709834503681826,455600,455.6,455.6,455.6,455.6,0.0,121.8357142857143
2015-12-01,36.65398406982422,36.678830586723414,35.889971446380876,36.138431876384324,401100,401.1,401.1,401.1,401.1,0.0,118.20714285714287
2015-12-02,36.28749084472656,36.97075555263087,36.19432000012139,36.653968520290775,322800,322.8,322.8,322.8,322.8,0.0,120.8714285714286
2015-12-03,35.635292053222656,36.362037097081824,35.45516077249983,36.29371037668979,384500,384.5,384.5,384.5,384.5,0.0,122.62857142857145
2015-12-04,36.67882537841797,36.71609514847455,35.647718768458596,35.647718768458596,280400,280.4,280.4,280.4,280.4,0.0,126.22857142857144
2015-12-07,36.10116195678711,36.61671651766128,35.970721297828916,36.46763978635602,330600,330.6,330.6,330.6,330.6,0.0,124.45000000000003
2015-12-08,35.93965148925781,36.18810945995816,35.48621338247359,35.64150050272134,297800,297.8,297.8,297.8,297.8,0.0,115.24285714285716
2015-12-09,35.07626724243164,35.945873985740796,34.99551724936559,35.75331940853726,339400,339.4,339.4,339.4,339.4,0.0,102.97857142857144
2015-12-10,35.467586517333984,35.71604692198015,34.821593730343196,35.138378495247736,519100,519.1,519.1,519.1,519.1,0.0,109.93571428571431
2015-12-11,34.780479431152344,35.361403574612254,34.66179690076477,35.174009227687726,447300,447.3,447.3,447.3,447.3,0.0,109.9571428571429
2015-12-14,34.730499267578125,35.09279699638138,34.01215402005981,34.68677400828779,449000,449.0,449.0,449.0,449.0,0.0,100.11428571428574
2015-12-15,35.63624954223633,35.79865972860149,35.0053546657292,35.0053546657292,454000,454.0,454.0,454.0,454.0,0.0,87.59285714285716
2015-12-16,35.98604202270508,36.123465613911335,35.46758202522525,35.998535293073616,268600,268.6,268.6,268.6,268.6,0.0,87.80714285714289
2015-12-17,35.717445373535156,36.5669687601905,35.717445373535156,36.079740710286494,236500,236.5,236.5,236.5,236.5,0.0,86.4714285714286
2015-12-18,34.95537185668945,35.804895227631654,34.84918262674559,35.804895227631654,791800,791.8,791.8,791.8,791.8,0.0,103.8714285714286
2015-12-21,34.611812591552734,35.348898849145044,34.31198125703432,35.348898849145044,423800,423.8,423.8,423.8,423.8,0.0,126.26428571428573
2015-12-22,34.93038558959961,34.95537213196475,34.44940775473366,34.85542834535201,265500,265.5,265.5,265.5,265.5,0.0,131.97857142857146
2015-12-23,35.67371368408203,35.79239616590915,35.117776316440484,35.17399483580016,205300,205.3,205.3,205.3,205.3,0.0,131.8714285714286
2015-12-24,35.679954528808594,35.936060554474444,35.53004008506851,35.61749057439141,119100,119.1,119.1,119.1,119.1,0.0,130.59285714285718
2015-12-28,35.773658752441406,35.8361227171765,35.230214634134,35.661221709640216,203900,203.9,203.9,203.9,203.9,0.0,133.06428571428575
2015-12-29,36.07973861694336,36.46077502998382,35.90483759437306,35.94231740614429,212200,212.2,212.2,212.2,212.2,0.0,131.31428571428572
2015-12-30,35.754920959472656,36.292117265418725,35.73617986329196,36.023517921021906,337300,337.3,337.3,337.3,337.3,0.0,137.27857142857144
2015-12-31,35.142765045166016,35.68621159731565,35.0365758185825,35.68621159731565,416700,416.7,416.7,416.7,416.7,0.0,130.11428571428573
2016-01-04,33.812255859375,34.5993126631695,33.5124245825558,34.50561672951503,486200,486.2,486.2,486.2,486.2,0.0,129.95000000000002
2016-01-05,34.4993782043457,35.005344960724834,33.81226497426346,33.81226497426346,625400,625.4,625.4,625.4,625.4,0.0,139.77142857142857
2016-01-06,33.90596389770508,34.305739076186654,33.58739379699258,33.899718453037316,696900,696.9,696.9,696.9,696.9,0.0,144.52142857142857
2016-01-07,33.06893539428711,33.56240894764344,32.90652761339482,33.31879608488094,604300,604.3,604.3,604.3,604.3,0.0,137.89285714285714
2016-01-08,32.83781051635742,33.674840597354425,32.775346545191816,33.38750251743623,858400,858.4,858.4,858.4,858.4,0.0,153.75
2016-01-11,32.96897506713867,33.243822165579545,32.51922938551651,32.97522289183794,556600,556.6,556.6,556.6,556.6,0.0,135.64285714285717
2016-01-12,34.59931945800781,34.62430599836156,33.31254360680927,33.35626886100451,711400,711.4,711.4,711.4,711.4,0.0,120.41428571428573
2016-01-13,33.574893951416016,34.89914956658153,33.48119561980793,34.74298726913308,558400,558.4,558.4,558.4,558.4,0.0,120.0357142857143
2016-01-14,34.867919921875,35.21772434944223,33.581141646784396,33.71856524026576,636100,636.1,636.1,636.1,636.1,0.0,121.2857142857143
2016-01-15,34.34321212768555,34.47438788550133,33.59988045054857,34.018394263441074,529800,529.8,529.8,529.8,529.8,0.0,122.72142857142858
2016-01-19,35.09904098510742,37.135398902665756,33.91220882340177,34.63055404112807,1824100,1824.1,1824.1,1824.1,1824.1,0.0,209.11428571428573
2016-01-20,34.15582275390625,34.63680298450279,33.01896125716819,34.56809118258216,762300,762.3,762.3,762.3,762.3,0.0,284.3642857142857
2016-01-21,33.543663024902344,34.46814356897054,33.51867648464027,34.355706520638826,646700,646.7,646.7,646.7,646.7,0.0,283.68571428571425
2016-01-22,34.33073043823242,34.41818097294132,33.79353157319394,33.993419190485234,560600,560.6,560.6,560.6,560.6,0.0,284.1642857142857
2016-01-25,33.518680572509766,34.31198545122334,33.42498222652353,34.124591142098794,376600,376.6,376.6,376.6,376.6,0.0,292.34285714285716
2016-01-26,30.501611709594727,32.288105841901995,30.345449460128066,32.06323420426134,2421000,2421.0,2421.0,2421.0,2421.0,0.0,428.42857142857144
2016-01-27,28.84630012512207,30.888903286459975,28.477757003360537,30.501621451288603,2078500,2078.5,2078.5,2078.5,2078.5,0.0,447.7857142857143
2016-01-28,28.477760314941406,29.039945611087017,27.440842622043395,29.039945611087017,2476600,2476.6,2476.6,2476.6,2476.6,0.0,469.60714285714283
2016-01-29,28.808820724487305,29.127393154063217,28.14044626444073,28.52148266150137,1245200,1245.2,1245.2,1245.2,1245.2,0.0,539.4142857142857
2016-02-01,28.527721405029297,29.102399778878592,28.527721405029297,28.677638227769524,832900,832.9,832.9,832.9,832.9,0.0,547.3071428571428
2016-02-02,27.70318603515625,28.384053634804786,27.572010298865006,28.165427407652707,699200,699.2,699.2,699.2,699.2,0.0,545.8
2016-02-03,27.547029495239258,28.3278410158849,27.165995474756215,28.17167871175577,936700,936.7,936.7,936.7,936.7,0.0,551.8357142857143
2016-02-04,27.809385299682617,28.202915000093324,27.30966636899718,27.465828683764368,811500,811.5,811.5,811.5,811.5,0.0,555.2285714285714
2016-02-05,26.54134178161621,27.87809049824179,26.510107419780432,27.590750096144546,548200,548.2,548.2,548.2,548.2,0.0,566.4428571428572
2016-02-08,26.004148483276367,26.285241117358183,25.39199251508028,26.1353242515653,705200,705.2,705.2,705.2,705.2,0.0,485.20714285714286
2016-02-09,25.98540496826172,26.360195906451974,25.69182147362067,25.69806691697579,1337800,1337.8,1337.8,1337.8,1337.8,0.0,454.55
2016-02-10,25.910446166992188,26.51010877241876,25.854227648805484,26.266495987892178,687100,687.1,687.1,687.1,687.1,0.0,492.77142857142854
2016-02-11,25.479442596435547,25.760535225764304,25.079667471544738,25.5481543928101,868700,868.7,868.7,868.7,868.7,0.0,499.59285714285716
2016-02-12,26.191539764404297,26.235265015468947,25.610615848433973,25.94167914445132,861800,861.8,861.8,861.8,861.8,0.0,486.9428571428572
2016-02-16,26.997344970703125,27.247203274526807,26.24776529353586,26.353954536520103,929300,929.3,929.3,929.3,929.3,0.0,345.7357142857142
2016-02-17,27.646968841552734,27.871842904697186,26.822432198587943,27.16599111886267,1034700,1034.7,1034.7,1034.7,1034.7,0.0,328.8
2016-02-18,26.37269401550293,28.452774930198924,26.004150835886193,27.509555542554978,1129900,1129.9,1129.9,1129.9,1129.9,0.0,307.1642857142857
2016-02-19,26.166555404663086,26.310224439102395,25.566892726260495,26.285240281304706,1054100,1054.1,1054.1,1054.1,1054.1,0.0,224.62142857142857
2016-02-22,26.74747657775879,26.95361194230013,26.441399826760783,26.497615963074875,611100,611.1,611.1,611.1,611.1,0.0,226.81428571428572
2016-02-23,26.560083389282227,26.916133230848786,26.25400424297803,26.66627260599444,729200,729.2,729.2,729.2,729.2,0.0,225.70000000000002
2016-02-24,26.57257843017578,26.597564970896357,25.95417465300373,26.328965615269347,462800,462.8,462.8,462.8,462.8,0.0,227.7642857142857
2016-02-25,27.04106330871582,27.041063308715824,26.36019561388362,26.716245452361722,467200,467.2,467.2,467.2,467.2,0.0,219.1357142857143
2016-02-26,26.79744529724121,27.453326325597384,26.660021743221943,27.172233775488444,462900,462.9,462.9,462.9,462.9,0.0,200.63571428571433
2016-02-29,26.997344970703125,27.272189819763607,26.67877247605419,26.747484284031334,370600,370.6,370.6,370.6,370.6,0.0,196.01428571428573
2016-03-01,27.72193145751953,27.72193145751953,26.803696394382506,27.265937839068823,501100,501.1,501.1,501.1,501.1,0.0,160.15000000000003
2016-03-02,28.334091186523438,28.41529625858602,27.590757032350265,27.72193518963532,563200,563.2,563.2,563.2,563.2,0.0,118.10714285714288
2016-03-03,28.583946228027344,28.608932767809783,28.109213886398877,28.434031755027863,412900,412.9,412.9,412.9,412.9,0.0,115.8714285714286
2016-03-04,29.046184539794922,29.339770393353458,28.608929672303812,28.633916209382694,607000,607.0,607.0,607.0,607.0,0.0,129.24285714285716
2016-03-07,29.26481056213379,29.63335364131131,28.871283328912526,29.208592045552567,456800,456.8,456.8,456.8,456.8,0.0,135.15000000000003
2016-03-08,28.583946228027344,29.246075235176537,28.496495721636382,29.177363442198615,434400,434.4,434.4,434.4,434.4,0.0,129.2214285714286
2016-03-09,28.446523666381836,28.802573501311002,28.15293779507806,28.802573501311002,380000,380.0,380.0,380.0,380.0,0.0,126.30714285714286
2016-03-10,29.05868148803711,29.258569044285277,28.77758886742324,28.80257540766617,632300,632.3,632.3,632.3,632.3,0.0,138.9142857142857
2016-03-11,29.93295669555664,30.12164894482836,29.102708879279366,29.259952820231153,633800,633.8,633.8,633.8,633.8,0.0,107.37857142857145
2016-03-14,29.517833709716797,29.90779802364326,29.247373930880904,29.77571368496123,649700,649.7,649.7,649.7,649.7,0.0,100.07857142857144
2016-03-15,29.392044067382812,29.517839729600045,29.109004427232215,29.410912576941957,650700,650.7,650.7,650.7,650.7,0.0,81.12142857142858
2016-03-16,29.99585723876953,30.10907308302338,29.178189118654753,29.605892885979856,563600,563.6,563.6,563.6,563.6,0.0,87.02857142857144
2016-03-17,30.423555374145508,30.530482495858866,29.85747865701973,29.96440337938109,437100,437.1,437.1,437.1,437.1,0.0,95.75714285714285
2016-03-18,30.788368225097656,30.85755595224175,30.25373731493577,30.360664456709124,986200,986.2,986.2,986.2,986.2,0.0,128.3857142857143
2016-03-21,30.977054595947266,31.02737380586314,30.56193071154926,30.700306139465923,674000,674.0,674.0,674.0,674.0,0.0,141.36428571428573
2016-03-22,30.82609748840332,30.964472907893647,30.574508652200365,30.712884071690688,655000,655.0,655.0,655.0,655.0,0.0,138.2857142857143
2016-03-23,30.794654846191406,31.002218013592753,30.56822317242713,30.838682960606427,537400,537.4,537.4,537.4,537.4,0.0,135.95000000000002
2016-03-24,30.77578353881836,30.93302747580421,30.461295664846663,30.69401601976714,442400,442.4,442.4,442.4,442.4,0.0,128.8714285714286
2016-03-28,31.00221061706543,31.134294928797736,30.763199196298604,30.914154409243892,302900,302.9,302.9,302.9,302.9,0.0,128.10714285714286
2016-03-29,31.845050811767578,31.851339515116187,30.895295849498385,30.895295849498385,390500,390.5,390.5,390.5,390.5,0.0,132.7642857142857
2016-03-30,31.41104507446289,31.84503983586662,31.153165137704203,31.84503983586662,574700,574.7,574.7,574.7,574.7,0.0,142.0357142857143
2016-03-31,31.650068283081055,31.945687734961048,31.36073993407449,31.411056760298237,715300,715.3,715.3,715.3,715.3,0.0,134.05714285714288
2016-04-01,32.32305908203125,32.436274893825015,31.329278777715846,31.486522694168112,696800,696.8,696.8,696.8,696.8,0.0,135.27142857142857
2016-04-04,32.54948425292969,32.56835275137086,32.00856490367079,32.348212271719575,464400,464.4,464.4,464.4,464.4,0.0,150.7357142857143
2016-04-05,32.153236389160156,32.5243321397895,31.845039646727546,32.19726449522196,828300,828.3,828.3,828.3,828.3,0.0,176.65714285714284
2016-04-06,32.27903366088867,32.392249482094634,31.87019848438359,32.15952913821658,407900,407.9,407.9,407.9,407.9,0.0,200.46428571428572
2016-04-07,31.933095932006836,32.241292675145495,31.046240308891697,31.9771240381695,736700,736.7,736.7,736.7,736.7,0.0,214.91428571428574
2016-04-08,32.0526008605957,32.360800007045526,31.75698391532752,32.12178857098353,279200,279.2,279.2,279.2,279.2,0.0,208.37142857142857
2016-04-11,31.88907241821289,32.27903672867776,31.750696979287344,32.1155040821448,275000,275.0,275.0,275.0,275.0,0.0,186.37142857142857
2016-04-12,31.882781982421875,32.12179345482349,31.568294086917945,31.870202178679452,334700,334.7,334.7,334.7,334.7,0.0,189.27857142857144
2016-04-13,32.73817443847656,32.80107342836264,31.93937526205682,32.01485404992012,495900,495.9,495.9,495.9,495.9,0.0,192.39285714285714
2016-04-14,32.16581726074219,32.794792967520415,32.16581726074219,32.6564175442366,485900,485.9,485.9,485.9,485.9,0.0,186.32142857142858
2016-04-15,32.65642166137695,32.73190048323966,32.01486847100938,32.27274844732645,444000,444.0,444.0,444.0,444.0,0.0,179.35
2016-04-18,32.90800476074219,32.93316436177977,32.38595623564637,32.38595623564637,281700,281.7,281.7,281.7,281.7,0.0,184.6857142857143
2016-04-19,32.474021911621094,33.00236169075293,32.39854308649347,32.92059416320749,347400,347.4,347.4,347.4,347.4,0.0,176.22142857142856
2016-04-20,32.474021911621094,32.863986244037925,32.279038545736526,32.474021911621094,339200,339.2,339.2,339.2,339.2,0.0,166.7642857142857
2016-04-21,32.128082275390625,32.70673881034622,32.08405176574203,32.44257014856703,220200,220.2,220.2,220.2,220.2,0.0,173.94285714285712
2016-04-22,32.46772766113281,32.624971599204066,32.0526037605988,32.0526037605988,353800,353.8,353.8,353.8,353.8,0.0,166.8857142857143
2016-04-25,32.27903366088867,32.78221375549742,31.889069387485886,32.26645385860446,350500,350.5,350.5,350.5,350.5,0.0,141.12857142857143
2016-04-26,32.60609817504883,32.63754647804796,32.15952603414665,32.46772276263057,351400,351.4,351.4,351.4,351.4,0.0,111.16428571428571
2016-04-27,31.85132598876953,32.27274091474373,30.656273713766286,31.989701397201603,730600,730.6,730.6,730.6,730.6,0.0,114.76428571428572
2016-04-28,31.360729217529297,32.12808034988333,31.266381901489996,32.065181339406486,457400,457.4,457.4,457.4,457.4,0.0,101.60000000000001
2016-04-29,31.20348358154297,31.3795960025297,30.700303522043896,31.329279196255683,393400,393.4,393.4,393.4,393.4,0.0,105.87142857142858
2016-05-02,31.253807067871094,31.297835182528157,30.775786509014868,31.297835182528157,300000,300.0,300.0,300.0,300.0,0.0,108.27857142857144
2016-05-03,30.951904296875,31.134307888632854,30.480172359168442,31.052540347611625,323900,323.9,323.9,323.9,323.9,0.0,98.47142857142858
2016-05-04,30.649988174438477,30.97076715230105,30.49274423609269,30.857551324743916,356300,356.3,356.3,356.3,356.3,0.0,100.07142857142857
2016-05-05,30.744338989257812,30.800946909466145,30.373243156637052,30.712890677887042,332400,332.4,332.4,332.4,332.4,0.0,98.78571428571429
2016-05-06,30.951904296875,30.96448410313617,30.505331971690776,30.524200481406172,375500,375.5,375.5,375.5,375.5,0.0,90.27142857142859
2016-05-09,30.87643051147461,31.008514889536105,30.656289881372118,30.97077786686306,418600,418.6,418.6,418.6,418.6,0.0,88.65714285714287
2016-05-10,31.31041145324707,31.34186215961202,30.920447167712393,31.014794488103185,425400,425.4,425.4,425.4,425.4,0.0,88.55714285714286
2016-05-11,30.71917724609375,31.36073283076298,30.706597442548993,31.128012463565536,197700,197.7,197.7,197.7,197.7,0.0,96.32142857142857
2016-05-12,31.09026527404785,31.322985583017935,30.75690896125139,30.813516863363205,358300,358.3,358.3,358.3,358.3,0.0,98.25000000000001
2016-05-13,30.77578353881836,31.18461873472239,30.731755428410487,30.964475783330965,239800,239.8,239.8,239.8,239.8,0.0,106.47857142857144
2016-05-16,31.19719696044922,31.348152199648943,30.78836415312252,30.826101163408357,605000,605.0,605.0,605.0,605.0,0.0,132.5
2016-05-17,30.511611938476562,31.09027086403399,30.335499499953528,31.09027086403399,320500,320.5,320.5,320.5,320.5,0.0,125.7357142857143
2016-05-18,30.68773078918457,31.178331160281047,30.234867431647924,30.341794568556228,373500,373.5,373.5,373.5,373.5,0.0,110.00714285714285
2016-05-19,30.524208068847656,30.769508353533237,30.228590945962793,30.436151802483938,406400,406.4,406.4,406.4,406.4,0.0,107.78571428571429
2016-05-20,31.096561431884766,31.109141235298793,30.4109777416093,30.70030842142762,629100,629.1,629.1,629.1,629.1,0.0,117.02142857142857
2016-05-23,30.75062370300293,31.065111574621863,30.71288669399397,31.058822872904386,160800,160.8,160.8,160.8,160.8,0.0,148.76428571428573
2016-05-24,31.34186363220215,31.37331194069266,30.706596763673954,30.939317125726312,274900,274.9,274.9,274.9,274.9,0.0,154.6
2016-05-25,31.12801742553711,31.492822189077987,31.12801742553711,31.492822189077987,387100,387.1,387.1,387.1,387.1,0.0,160.90714285714284
2016-05-26,31.297828674316406,31.46136369419554,30.90157572480148,31.128007352725323,491700,491.7,491.7,491.7,491.7,0.0,165.29999999999998
2016-05-27,31.423627853393555,31.436207656299487,31.21606710382588,31.23493560850874,315300,315.3,315.3,315.3,315.3,0.0,174.82142857142858
2016-05-31,31.071393966674805,31.694078434310605,30.8889904764173,31.461358146360453,617900,617.9,617.9,617.9,617.9,0.0,195.95
2016-06-01,31.291534423828125,31.341853620821432,30.895279145235637,31.00220623917073,452400,452.4,452.4,452.4,452.4,0.0,191.50714285714284
2016-06-02,31.499101638793945,31.511679040338542,31.10913500906414,31.266378921240182,713900,713.9,713.9,713.9,713.9,0.0,198.71428571428572
2016-06-03,31.071393966674805,31.480226645576273,31.002206270414966,31.461358146360453,438700,438.7,438.7,438.7,438.7,0.0,209.90714285714287
2016-06-06,31.20348358154297,31.354436399716796,31.083976667857588,31.2349318853832,332000,332.0,332.0,332.0,332.0,0.0,191.44285714285712
2016-06-07,31.008502960205078,31.404758341298432,30.977054653625093,31.222354804041746,500300,500.3,500.3,500.3,500.3,0.0,183.14285714285714
2016-06-08,31.234943389892578,31.29784002073924,30.95819485507353,31.071410710079654,546200,546.2,546.2,546.2,546.2,0.0,182.63571428571427
2016-06-09,31.052526473999023,31.31040638875587,30.882702764375978,31.159453579769814,394900,394.9,394.9,394.9,394.9,0.0,191.09285714285716
2016-06-10,30.48016357421875,30.882707661144558,30.341790543933016,30.681435617681654,471000,471.0,471.0,471.0,471.0,0.0,180.62142857142857
2016-06-13,30.39152717590332,30.77142029948148,30.366200323584355,30.429517454381763,451600,451.6,451.6,451.6,451.6,0.0,148.55714285714285
2016-06-14,30.410512924194336,30.499154468156195,30.214235909793338,30.391518997717057,347300,347.3,347.3,347.3,347.3,0.0,147.85714285714286
2016-06-15,29.979969024658203,30.45483655355121,29.973638520338802,30.45483655355121,443400,443.4,443.4,443.4,443.4,0.0,146.70714285714286
2016-06-16,29.910327911376953,30.049620763186628,29.574753169272928,29.758369218591913,235200,235.2,235.2,235.2,235.2,0.0,154.10714285714286
2016-06-17,29.663393020629883,29.91032618405788,29.555757531570094,29.91032618405788,554400,554.4,554.4,554.4,554.4,0.0,164.30714285714288
2016-06-20,30.195247650146484,30.3472063485411,30.03062794091209,30.087612150897375,670300,670.3,670.3,670.3,670.3,0.0,150.9714285714286
2016-06-21,30.328205108642578,30.54980897446128,30.29021483937323,30.29021483937323,670600,670.6,670.6,670.6,670.6,0.0,139.17142857142858
2016-06-22,30.01162338256836,30.4168432144014,29.986296539253615,30.321868759621466,344500,344.5,344.5,344.5,344.5,0.0,143.7857142857143
2016-06-23,30.188919067382812,30.46117670850729,30.049623786258177,30.27756064071604,361500,361.5,361.5,361.5,361.5,0.0,125.34285714285716
2016-06-24,29.011232376098633,29.587404729030123,28.992238452856,29.125200746155457,969900,969.9,969.9,969.9,969.9,0.0,161.17857142857142
2016-06-27,28.941591262817383,29.125207279687665,28.580692148445337,28.650339769692756,963700,963.7,963.7,963.7,963.7,0.0,149.59999999999997
2016-06-28,29.207521438598633,29.391135059745512,28.992248047835556,29.25184221769974,766200,766.2,766.2,766.2,766.2,0.0,160.42857142857142
2016-06-29,29.631729125976562,29.72670358443354,29.460776549934483,29.54941808966723,573500,573.5,573.5,573.5,573.5,0.0,163.3857142857143
2016-06-30,30.30921173095703,30.328208075100267,29.726708703657334,29.726708703657334,686300,686.3,686.3,686.3,686.3,0.0,166.0071428571429
2016-07-01,30.82840919494629,30.95504106048544,30.245905994888908,30.245905994888908,678600,678.6,678.6,678.6,678.6,0.0,165.17142857142858
2016-07-05,30.68277359008789,30.765084638680698,30.328207378244123,30.638452813607422,633300,633.3,633.3,633.3,633.3,0.0,160.95714285714283
2016-07-06,31.018348693847656,31.03100970274925,30.09393804945312,30.480164034084208,649200,649.2,649.2,649.2,649.2,0.0,155.22857142857143
2016-07-07,31.075332641601562,31.094326570100204,30.70810058861989,30.872720271310897,672600,672.6,672.6,672.6,672.6,0.0,142.02857142857144
2016-07-08,32.03138732910156,32.05038125114466,31.195620945000307,31.328583229902698,824000,824.0,824.0,824.0,824.0,0.0,130.04285714285714
2016-07-11,30.024282455444336,31.89842767993346,29.467106430204854,31.89842767993346,6447000,6447.0,6447.0,6447.0,6447.0,0.0,523.4071428571428
2016-07-12,30.708093643188477,30.714424146155825,29.802679554917837,29.802679554917837,5256300,5256.3,5256.3,5256.3,5256.3,0.0,608.4357142857142
2016-07-13,31.372928619384766,31.480566564492612,30.86007299922502,31.018362247976007,3919000,3919.0,3919.0,3919.0,3919.0,0.0,680.6642857142857
2016-07-14,31.657840728759766,32.06939362435427,31.467894167447522,31.689498086428213,2721400,2721.4,2721.4,2721.4,2721.4,0.0,764.9928571428571
2016-07-15,31.52488136291504,31.708497436203466,30.93604527637064,31.683170581549515,2045500,2045.5,2045.5,2045.5,2045.5,0.0,769.8142857142857
2016-07-18,31.012014389038086,31.77813340433189,30.93603626251584,31.518539258021548,1755800,1755.8,1755.8,1755.8,1755.8,0.0,790.0642857142858
2016-07-19,30.765087127685547,31.645174639430213,30.480166102044844,31.493218369289412,3208500,3208.5,3208.5,3208.5,3208.5,0.0,879.7214285714286
2016-07-20,31.024675369262695,31.14497426139029,30.76508124339723,31.024675369262695,2168600,2168.6,2168.6,2168.6,2168.6,0.0,940.2357142857143
2016-07-21,30.967674255371094,31.17028407630854,30.524464366333092,31.037321834187015,1821300,1821.3,1821.3,1821.3,1821.3,0.0,956.9857142857144
2016-07-22,31.911100387573242,32.025068793016814,30.885384738581067,31.069000771273632,3367700,3367.7,3367.7,3367.7,3367.7,0.0,1066.892857142857
2016-07-25,32.07571792602539,32.08838134970386,31.676828533707493,32.04406057447977,2336400,2336.4,2336.4,2336.4,2336.4,0.0,1137.3214285714287
2016-07-26,32.886165618896484,32.917825393348465,32.08838905792128,32.09471956363067,2249300,2249.3,2249.3,2249.3,2249.3,0.0,1142.4071428571428
2016-07-27,33.13309860229492,33.32937567693592,32.93048619138223,33.31671225029752,2275100,2275.1,2275.1,2275.1,2275.1,0.0,1142.5785714285714
2016-07-28,32.06938934326172,32.80385105351016,31.518541249099453,32.80385105351016,3845200,3845.2,3845.2,3845.2,3845.2,0.0,1243.9142857142856
2016-07-29,31.664165496826172,32.23400749281271,31.13864669190626,31.9617499186526,2560300,2560.3,2560.3,2560.3,2560.3,0.0,934.05
2016-08-01,31.99973487854004,32.18335087069087,31.581851622614415,31.835112811335584,2493300,2493.3,2493.3,2493.3,2493.3,0.0,853.7857142857143
2016-08-02,30.61313819885254,32.17703667055965,30.353543940601355,32.075731653078755,4323800,4323.8,4323.8,4323.8,4323.8,0.0,889.0142857142856
2016-08-03,30.61945915222168,31.208295090941423,30.309211298851668,30.999352215453232,5842900,5842.9,5842.9,5842.9,5842.9,0.0,911.9785714285712
2016-08-04,30.01796531677246,30.670116081015486,29.93565425230534,30.613131869507733,3214100,3214.1,3214.1,3214.1,3214.1,0.0,1051.4714285714285
2016-08-05,30.480159759521484,30.50548660437522,29.815345781566535,30.296543757283196,4350900,4350.9,4350.9,4350.9,4350.9,0.0,1111.9785714285713
2016-08-08,30.252222061157227,30.739752940826328,30.125592671363307,30.7207590154174,9095800,9095.8,9095.8,9095.8,9095.8,0.0,1347.1357142857141
2016-08-09,30.093936920166016,30.391521339511755,29.777358572879432,30.226901661655223,11691700,11691.7,11691.7,11691.7,11691.7,0.0,1458.2785714285712
2016-08-10,30.1256046295166,30.511828286178154,29.89766777292831,30.0939448542002,7114100,7114.1,7114.1,7114.1,7114.1,0.0,1760.4428571428568
2016-08-11,30.860061645507812,30.993023985867957,30.12559989813096,30.131930403018952,13485600,13485.6,13485.6,13485.6,13485.6,0.0,2105.0928571428567
2016-08-12,31.600854873657227,31.638845150062483,30.733430759132798,30.89805045961936,8827900,8827.9,8827.9,8827.9,8827.9,0.0,2364.121428571428
2016-08-15,31.809803009033203,32.569589339840306,31.78447615392581,32.113718024416414,7445800,7445.8,7445.8,7445.8,7445.8,0.0,2456.621428571428
2016-08-16,32.72787094116211,33.09510300880986,31.480553808813237,31.613516144216202,8002800,8002.8,8002.8,8002.8,8002.8,0.0,2494.5642857142852
2016-08-17,33.11492919921875,33.501987469461206,32.50423908457402,32.8568914460998,10455800,10455.8,10455.8,10455.8,10455.8,0.0,2557.628571428571
2016-08-18,33.93205261230469,34.14708462723548,32.83968958272088,32.874095492580565,7973100,7973.1,7973.1,7973.1,7973.1,0.0,2643.185714285714
2016-08-19,33.96645736694336,34.181489374560776,33.32996118069947,33.7600251959343,20905200,20905.2,20905.2,20905.2,20905.2,0.0,3562.121428571428
2016-08-22,34.70615768432617,34.826578340338074,33.768618189847196,33.8890388458591,6575700,6575.7,6575.7,6575.7,6575.7,0.0,4454.907142857142
2016-08-23,34.47393798828125,34.998613406088815,34.30191170125046,34.620158199523885,8249700,8249.7,8249.7,8249.7,8249.7,0.0,4465.971428571428
2016-08-24,34.42232131958008,34.51693592006884,33.8116312560425,33.87183995069394,11213000,11213.0,11213.0,11213.0,11213.0,0.0,4489.864285714286
2016-08-25,34.14708709716797,34.54274524578868,34.00946672890301,34.51694245209162,5994900,5994.9,5994.9,5994.9,5994.9,0.0,4781.385714285714
2016-08-26,34.01806640625,34.379321921949774,33.897648994726204,34.181492848570905,3612500,3612.5,3612.5,3612.5,3612.5,0.0,4612.635714285714
2016-08-29,34.413726806640625,34.57715325966375,34.000865676752916,34.06107438645767,4896700,4896.7,4896.7,4896.7,4896.7,0.0,4518.942857142857
2016-08-30,34.37070846557617,34.54273469363872,33.983650272717284,34.49112584088174,3211100,3211.1,3211.1,3211.1,3211.1,0.0,4312.371428571429
2016-08-31,34.84378433227539,34.92119598462239,34.17288553268665,34.258900302587755,3550100,3550.1,3550.1,3550.1,3550.1,0.0,3881.4785714285713
2016-09-01,35.05022048950195,35.265252517044914,34.74057384485956,34.835188461959,1839800,1839.8,1839.8,1839.8,1839.8,0.0,3670.9500000000003
2016-09-02,35.437278747558594,35.44587858495225,34.76637659136123,34.76637659136123,2627200,2627.2,2627.2,2627.2,2627.2,0.0,3628.4714285714285
2016-09-06,35.73832321166992,35.76412928678519,35.18784173242777,35.48888526603569,2940300,2940.3,2940.3,2940.3,2940.3,0.0,3611.05
2016-09-07,36.262996673583984,36.392017187190866,35.867338577510544,35.867338577510544,3134400,3134.4,3134.4,3134.4,3134.4,0.0,3449.7000000000003
