Date,Close NEM,High NEM,Low NEM,Open NEM,Volume NEM,Close,Open,High,Low,Volume,ATR
2015-06-18,19.6184024810791,19.689028849752212,19.453608618685394,19.571318734218803,7229400,722.94,722.94,722.94,722.94,0.0,646.6935714285713
2015-06-19,19.343746185302734,19.673335434769925,19.186799850220783,19.579167933073844,9280200,928.02,928.02,928.02,928.02,0.0,650.3464285714284
2015-06-22,18.794431686401367,19.061242101333264,18.731652853285947,19.045547018863047,6546000,654.6,654.6,654.6,654.6,0.0,663.0807142857142
2015-06-23,18.935680389404297,19.155407024113583,18.763038995767516,18.770886535946268,6100300,610.03,610.03,610.03,610.03,0.0,646.2764285714285
2015-06-24,18.927831649780273,19.139709217364263,18.825815138753693,18.99845650779825,3705000,370.5,370.5,370.5,370.5,0.0,651.3592857142856
2015-06-25,18.786584854125977,18.96707381904834,18.68456831098516,18.919990066626312,4113700,411.37,411.37,411.37,411.37,0.0,651.3649999999999
2015-06-26,18.70026397705078,18.872905405824195,18.62179005605721,18.73950018916479,3003300,300.33,300.33,300.33,300.33,0.0,639.055
2015-06-29,18.46484375,18.849364317241964,18.38636982883999,18.76304285428939,4722200,472.22,472.22,472.22,472.22,0.0,579.6407142857144
2015-06-30,18.331436157226562,18.527620186317545,18.127404587360093,18.370672364338613,5751500,575.15,575.15,575.15,575.15,0.0,405.4107142857142
2015-07-01,18.15094757080078,18.36282670313008,18.009696312680095,18.245116572980084,5159700,515.97,515.97,515.97,515.97,0.0,213.92357142857142
2015-07-02,18.574705123901367,18.60609379224836,18.205879664422845,18.284352083673053,4138100,413.81,413.81,413.81,413.81,0.0,202.4435714285714
2015-07-06,18.723806381225586,18.88860026627665,18.39421711435792,18.417758242642055,4706200,470.62,470.62,470.62,470.62,0.0,188.9542857142857
2015-07-07,17.5859375,18.417757423472636,17.578089958665814,18.307894838324966,10423800,1042.38,1042.38,1042.38,1042.38,0.0,187.00714285714284
2015-07-08,17.672260284423828,17.884139426054496,17.57809127811056,17.69580141342796,5278100,527.81,527.81,527.81,527.81,0.0,193.6257142857143
2015-07-09,17.727188110351562,17.97045587528071,17.546699171751396,17.89982950856494,3420200,342.02,342.02,342.02,342.02,0.0,191.40000000000003
2015-07-10,17.672260284423828,17.98615447752542,17.601633903880273,17.852749258361545,3259900,325.99,325.99,325.99,325.99,0.0,177.89642857142857
2015-07-13,17.65656280517578,17.703646553561946,17.138637082631856,17.515310063251917,5319300,531.93,531.93,531.93,531.93,0.0,173.07642857142858
2015-07-14,17.38190269470215,17.742882045357085,17.34266649206724,17.656560603442063,6345000,634.5,634.5,634.5,634.5,0.0,177.21928571428572
2015-07-15,17.107242584228516,17.381900457619455,17.083701464383434,17.326969182294267,4801400,480.14,480.14,480.14,480.14,0.0,171.1357142857143
2015-07-16,16.777658462524414,17.075859041873887,16.738422253183113,17.028775291311238,6841100,684.11,684.11,684.11,684.11,0.0,182.78571428571428
2015-07-17,16.23619270324707,16.636408352405475,16.204802536207723,16.605018185366127,7170300,717.03,717.03,717.03,717.03,0.0,177.2057142857143
2015-07-20,14.250805854797363,15.694720236275966,14.219417192642695,15.663330077356138,20496200,2049.62,2049.62,2049.62,2049.62,0.0,260.11285714285714
2015-07-21,14.705957412719727,14.972767862311176,14.368520579603148,14.549011057926052,14139600,1413.96,1413.96,1413.96,1413.96,0.0,298.16499999999996
2015-07-22,14.533305168151855,14.855046677550035,14.297883565844838,14.37635743328051,9766700,976.67,976.67,976.67,976.67,0.0,325.17285714285714
2015-07-23,13.811354637145996,14.705953245969987,13.803507097114968,14.690258165907935,14277000,1427.7,1427.7,1427.7,1427.7,0.0,350.09214285714285
2015-07-24,13.968302726745605,14.086014345439828,13.623019901989801,13.748577564949258,16380000,1638.0,1638.0,1638.0,1638.0,0.0,361.0557142857143
2015-07-27,13.513155937194824,14.242960794720743,13.4189884375714,13.8741353437924,11115000,1111.5,1111.5,1111.5,1111.5,0.0,357.8228571428572
2015-07-28,13.842744827270508,13.881982531753307,13.45822430393137,13.685798499635458,10645600,1064.56,1064.56,1064.56,1064.56,0.0,324.4207142857143
2015-07-29,13.866286277770996,14.023234088903813,13.53669707180428,13.913370022404738,11012100,1101.21,1101.21,1101.21,1101.21,0.0,313.76785714285717
2015-07-30,13.568090438842773,13.897678225925002,13.379752422273487,13.61517419460229,8479000,847.9,847.9,847.9,847.9,0.0,330.71642857142854
2015-07-31,13.473921775817871,13.968304965875044,13.426838018851866,13.968304965875044,10194100,1019.41,1019.41,1019.41,1019.41,0.0,328.25714285714287
2015-08-03,12.885363578796387,13.49745812157587,12.861820962886233,13.411136693336918,9042100,904.21,904.21,904.21,904.21,0.0,329.1592857142858
2015-08-04,12.869671821594238,13.21495612686029,12.728419083223338,13.042314722609934,9922500,992.25,992.25,992.25,992.25,0.0,324.42214285714283
2015-08-05,12.830436706542969,13.293431167583412,12.799046541227803,13.065856959344854,7475400,747.54,747.54,747.54,747.54,0.0,327.33214285714286
2015-08-06,12.83828353881836,13.238499143890184,12.759809626629993,12.901062369215976,9789500,978.95,978.95,978.95,978.95,0.0,341.50999999999993
2015-08-07,12.665641784667969,13.120788720640414,12.618558031778548,12.84613224814753,10186600,1018.66,1018.66,1018.66,1018.66,0.0,249.1614285714286
2015-08-10,13.30128002166748,13.395447533375808,12.610711284233552,12.78335421697484,11125500,1112.55,1112.55,1112.55,1112.55,0.0,210.46357142857147
2015-08-11,13.364057540893555,13.418988833421889,13.010925664975032,13.340514916910498,8892000,889.2,889.2,889.2,889.2,0.0,195.18214285714288
2015-08-12,14.235114097595215,14.470535854142286,13.607325740334046,13.607325740334046,14655200,1465.52,1465.52,1465.52,1465.52,0.0,204.1314285714286
2015-08-13,13.725034713745117,14.172334067699676,13.701492091044473,14.101707696363126,7245200,724.52,724.52,724.52,724.52,0.0,242.03857142857143
2015-08-14,13.615171432495117,13.976149314695917,13.528849983810009,13.92906556848827,5511900,551.19,551.19,551.19,551.19,0.0,216.81214285714285
2015-08-17,14.007538795471191,14.093858743193131,13.69364467474316,13.787812162578954,6796400,679.64,679.64,679.64,679.64,0.0,222.63428571428568
2015-08-18,13.764269828796387,13.874132387200362,13.591626955001454,13.748574749948647,5268800,526.88,526.88,526.88,526.88,0.0,230.92785714285714
2015-08-19,14.070322036743164,14.140948423174518,13.764275360051096,13.921221721303004,7384700,738.47,738.47,738.47,738.47,0.0,227.94785714285712
2015-08-20,14.556853294372559,14.753037309104077,14.235111629954089,14.431295644685607,10085100,1008.51,1008.51,1008.51,1008.51,0.0,234.98571428571424
2015-08-21,14.235114097595215,14.847208868498987,14.203725428114911,14.792277574334323,9452100,945.21,945.21,945.21,945.21,0.0,231.2785714285714
2015-08-24,13.254192352294922,14.274350188224924,13.128634695067436,13.913370801121896,14515600,1451.56,1451.56,1451.56,1451.56,0.0,261.1578571428571
2015-08-25,12.689183235168457,13.536698192571908,12.642099486636425,13.528850651689007,12012200,1201.22,1201.22,1201.22,1201.22,0.0,261.55999999999995
2015-08-26,12.406682014465332,12.642103068983978,12.077092687815808,12.634255525877345,12512300,1251.23,1251.23,1251.23,1251.23,0.0,248.60285714285712
2015-08-27,13.105093002319336,13.1992604927795,12.32820372219661,12.36744067547677,11333400,1133.34,1133.34,1133.34,1133.34,0.0,254.18714285714285
2015-08-28,13.473921775817871,13.630869628058752,13.050163472826883,13.081553641981317,9334500,933.45,933.45,933.45,933.45,0.0,261.7585714285714
2015-08-31,13.39544677734375,13.536699533699622,13.08940013641638,13.324820399165814,8089800,808.98,808.98,808.98,808.98,0.0,254.69571428571427
2015-09-01,13.128633499145508,13.685796862008667,13.050159596335389,13.39544387064079,6844800,684.48,684.48,684.48,684.48,0.0,222.4228571428571
2015-09-02,12.720569610595703,13.246342780920273,12.571470850973666,13.136480221879802,8052500,805.25,805.25,805.25,805.25,0.0,178.12071428571426
2015-09-03,12.704877853393555,13.112939487058556,12.49299874758181,12.540082494395978,7666100,766.61,766.61,766.61,766.61,0.0,168.49999999999997
2015-09-04,12.320358276367188,12.595015499255702,12.132021766663733,12.571474371021226,8312800,831.28,831.28,831.28,831.28,0.0,163.9442857142857
2015-09-08,12.54436206817627,12.591521653772471,12.253546747465544,12.43432353483592,7169700,716.97,716.97,716.97,716.97,0.0,161.19785714285712
2015-09-09,12.277131080627441,12.646545608701622,12.222112166718524,12.332149994536357,6041100,604.11,604.11,604.11,604.11,0.0,154.14571428571426
2015-09-10,12.22996711730957,12.505062321524255,12.182807532531417,12.363584316765968,6763400,676.34,676.34,676.34,676.34,0.0,140.01642857142855
2015-09-11,12.764440536499023,12.803740822432705,12.127790895899574,12.127790895899574,8945500,894.55,894.55,894.55,894.55,0.0,151.08142857142852
2015-09-14,12.489341735839844,12.725138137472982,12.34786374494474,12.591520201533406,7727900,772.79,772.79,772.79,772.79,0.0,123.61071428571427
2015-09-15,12.552226066589355,12.850901536973655,12.41074801493984,12.45004755701764,6661200,666.12,666.12,666.12,666.12,0.0,113.3485714285714
2015-09-16,13.314635276794434,13.416813042870457,12.701564182879507,12.73300441807393,7901300,790.13,790.13,790.13,790.13,0.0,118.6342857142857
2015-09-17,13.550423622131348,13.731200378023173,13.023811964290564,13.173150001360904,10181900,1018.19,1018.19,1018.19,1018.19,0.0,126.5035714285714
2015-09-18,13.346070289611816,13.872682088983314,13.15743342852908,13.84910341831829,20343900,2034.39,2034.39,2034.39,2034.39,0.0,184.81142857142854
2015-09-21,13.070975303649902,13.346071309261966,13.05525668838981,13.18887466259266,7641200,764.12,764.12,764.12,764.12,0.0,266.6542857142857
2015-09-22,12.253548622131348,12.858759523729981,12.104210536209683,12.748720223978578,11095000,1109.5,1109.5,1109.5,1109.5,0.0,282.4314285714285
2015-09-23,12.222110748291016,12.473626610772566,12.143511666477334,12.473626610772566,6135500,613.55,613.55,613.55,613.55,0.0,309.22999999999996
2015-09-24,13.188872337341309,13.212451005650747,12.277126100708648,12.457903636701532,11653500,1165.35,1165.35,1165.35,1165.35,0.0,345.88428571428574
2015-09-25,13.039535522460938,13.102414475888585,12.84303860560547,12.85089866217799,8021700,802.17,802.17,802.17,802.17,0.0,367.2064285714286
2015-09-28,12.591521263122559,12.795878211738987,12.536501623371269,12.740857822411536,8049000,804.9,804.9,804.9,804.9,0.0,359.2364285714285
2015-09-29,12.434326171875,12.77230114985877,12.363587153266645,12.59152432414972,5447000,544.7,544.7,544.7,544.7,0.0,369.76071428571424
2015-09-30,12.630824089050293,12.709423171263646,12.229970868576117,12.245690235272948,7613300,761.33,761.33,761.33,761.33,0.0,380.07499999999993
2015-10-01,12.45004940032959,12.92164247593283,12.37931036403145,12.756584224852817,6982600,698.26,698.26,698.26,698.26,0.0,368.9935714285715
2015-10-02,13.4168119430542,13.44039211751708,12.803742398547346,12.921640272556141,9781800,978.18,978.18,978.18,978.18,0.0,380.2907142857143
2015-10-05,14.108476638793945,14.24995313365894,13.503265886232372,13.503265886232372,11190800,1119.08,1119.08,1119.08,1119.08,0.0,382.7357142857143
2015-10-06,14.422874450683594,14.658670158665949,14.053459275918007,14.242097641286952,12085500,1208.55,1208.55,1208.55,1208.55,0.0,380.2685714285714
2015-10-07,14.886608123779297,15.090965114820396,14.462174027197177,14.532913043294197,12780500,1278.05,1278.05,1278.05,1278.05,0.0,368.9428571428572
2015-10-08,14.666529655456543,15.25602040205577,14.540771749447574,14.69010982501541,9873600,987.36,987.36,987.36,987.36,0.0,317.12071428571426
2015-10-09,14.878746032714844,15.295318515951994,14.72940796368425,15.16956061544805,8381300,838.13,838.13,838.13,838.13,0.0,237.04642857142858
2015-10-12,14.501473426818848,15.138123033614287,14.35213534650546,15.138123033614287,8544800,854.48,854.48,854.48,854.48,0.0,213.5442857142857
2015-10-13,14.438597679138184,14.62723458604891,14.265679390105364,14.485756531077648,8485200,848.52,848.52,848.52,848.52,0.0,178.545
2015-10-14,15.303179740905762,15.397498923063546,14.525052109926065,14.760849315744258,12990900,1299.09,1299.09,1299.09,1299.09,0.0,171.31428571428572
2015-10-15,15.169564247131348,15.27960356078068,14.925908443966375,15.106685281825781,9496300,949.63,949.63,949.63,949.63,0.0,170.3342857142857
2015-10-16,14.925908088684082,15.295321813667012,14.90232791507348,15.224584291140706,8791100,879.11,879.11,879.11,879.11,0.0,175.17642857142854
2015-10-19,14.580068588256836,15.090961699823767,14.517189643638917,14.823725810409535,5876600,587.66,587.66,587.66,587.66,0.0,177.40857142857143
2015-10-20,14.808012008666992,15.043807776660831,14.635095212081705,14.745133037258439,6231200,623.12,623.12,623.12,623.12,0.0,164.46785714285716
2015-10-21,14.477892875671387,14.721548632503076,14.320694742723685,14.69796996196767,4406700,440.67,440.67,440.67,440.67,0.0,172.99499999999998
2015-10-22,14.957350730895996,15.035948323960366,14.39143846625339,14.446457381059647,7131800,713.18,713.18,713.18,713.18,0.0,172.46571428571428
2015-10-23,15.366060256958008,15.436799275974405,14.973066373157009,15.122404468764143,7362100,736.21,736.21,736.21,736.21,0.0,164.04642857142858
2015-10-26,14.776567459106445,15.256020413082485,14.768708901733635,15.224581686133766,7455100,745.51,745.51,745.51,745.51,0.0,158.31999999999996
2015-10-27,14.752988815307617,15.043803411506198,14.556491899277903,14.74512875876813,4802600,480.26,480.26,480.26,480.26,0.0,172.30214285714283
2015-10-28,15.051663398742676,15.955548908487069,14.580070502612235,14.996644502372082,12238000,1223.8,1223.8,1223.8,1223.8,0.0,204.64857142857142
2015-10-29,15.633296966552734,16.16776891398236,15.279603353685081,15.311042086335359,12489700,1248.97,1248.97,1248.97,1248.97,0.0,195.7871428571428
2015-10-30,15.295316696166992,15.821928404054935,15.295316696166994,15.649011686223167,8352700,835.27,835.27,835.27,835.27,0.0,224.1692857142857
2015-11-02,15.428936958312988,15.53111619265917,14.918045284039506,15.185281205810707,6089400,608.94,608.94,608.94,608.94,0.0,239.91
2015-11-03,15.10667896270752,15.318895944025819,14.839443097155328,15.208858175558031,6163700,616.37,616.37,616.37,616.37,0.0,208.25714285714284
2015-11-04,14.941629409790039,15.334623340087033,14.87089038240435,15.216725460828508,5260900,526.09,526.09,526.09,526.09,0.0,189.74428571428572
2015-11-05,13.75478744506836,14.90232899232069,13.566150540005765,14.90232899232069,14930400,1493.04,1493.04,1493.04,1493.04,0.0,253.775
2015-11-06,13.786221504211426,13.911979384595039,13.212449488414975,13.353927478634589,10575600,1057.56,1057.56,1057.56,1057.56,0.0,264.0628571428571
2015-11-09,14.03774356842041,14.10062253684709,13.566150555643876,13.746927402476475,7296400,729.64,729.64,729.64,729.64,0.0,284.95285714285717
2015-11-10,13.723344802856445,13.990580746249872,13.589728330312326,13.770505145210059,5361400,536.14,536.14,536.14,536.14,0.0,285.7421428571428
2015-11-11,13.9827241897583,14.014162923341425,13.707628149930114,13.825526024384247,4114400,411.44,411.44,411.44,411.44,0.0,275.1842857142857
2015-11-12,13.621169090270996,14.045603239819805,13.424672131958285,13.652609323194383,7344800,734.48,734.48,734.48,734.48,0.0,296.61357142857145
2015-11-13,13.75478744506836,13.762647503506741,13.542570364690619,13.621169449921581,4716500,471.65,471.65,471.65,471.65,0.0,314.72285714285715
2015-11-16,13.856962203979492,14.077039295110017,13.754784464725788,13.825523476190865,6464000,646.4,646.4,646.4,646.4,0.0,308.25857142857143
2015-11-17,13.26746940612793,13.888400300599377,13.086692626402941,13.762642410429619,8350600,835.06,835.06,835.06,835.06,0.0,268.6242857142857
2015-11-18,13.856962203979492,13.92770121544457,13.220312599946322,13.361790622876478,7371500,737.15,737.15,737.15,737.15,0.0,273.82
2015-11-19,14.1870756149292,14.234235950433893,13.864820818075685,13.990578714450113,6775700,677.57,677.57,677.57,677.57,0.0,248.52571428571426
2015-11-20,13.896261215209961,14.289255021073807,13.817662154206714,14.226376072101687,7405100,740.51,740.51,740.51,740.51,0.0,236.855
2015-11-23,13.801942825317383,13.88840194724201,13.542566958695986,13.786224211546754,5308300,530.83,530.83,530.83,530.83,0.0,251.30142857142854
2015-11-24,14.147781372070312,14.265679250340327,13.817666413422558,14.006303318485152,6282800,628.28,628.28,628.28,628.28,0.0,251.81357142857138
2015-11-25,14.077040672302246,14.344276630836342,13.888403789658062,13.919842520522419,4456700,445.67,445.67,445.67,445.67,0.0,195.78928571428568
2015-11-27,13.668326377868652,13.856963256384562,13.55042851619029,13.754785509370686,5513700,551.37,551.37,551.37,551.37,0.0,172.2335714285714
2015-11-30,14.4700288772583,14.556487976742046,13.739060306737414,13.82551940622116,10308100,1030.81,1030.81,1030.81,1030.81,0.0,183.05642857142854
2015-12-01,14.454310417175293,14.50147074908337,14.029877924068447,14.33641258570963,8016200,801.62,801.62,801.62,801.62,0.0,185.60571428571424
2015-12-02,14.029879570007324,14.454312112907187,13.967000619238737,14.194936253592704,6892000,689.2,689.2,689.2,689.2,0.0,184.72857142857143
2015-12-03,14.721550941467285,14.88660915686576,14.17136038816209,14.21851923578191,8868000,886.8,886.8,886.8,886.8,0.0,175.7685714285714
2015-12-04,16.081314086914062,16.104894267087953,14.83159452076122,14.886613442013797,14378700,1437.87,1437.87,1437.87,1437.87,0.0,196.35714285714283
2015-12-07,15.523259162902832,15.853374101269914,15.366061002098405,15.743336288198476,10049800,1004.98,1004.98,1004.98,1004.98,0.0,214.7957142857142
2015-12-08,15.232440948486328,15.48395827147914,15.051664137495218,15.413219258629999,6702500,670.25,670.25,670.25,670.25,0.0,225.22928571428565
2015-12-09,15.425251960754395,15.77153354078548,15.181281563979228,15.55117226238599,7829200,782.92,782.92,782.92,782.92,0.0,226.28357142857138
2015-12-10,15.291468620300293,15.574790182318667,15.283598410123215,15.346558590450732,4774500,477.45,477.45,477.45,477.45,0.0,243.8471428571428
2015-12-11,15.055366516113281,15.58265857868256,14.897966818997855,15.055366516113281,7556900,755.69,755.69,755.69,755.69,0.0,259.2257142857142
2015-12-14,14.441502571105957,15.055363832277937,14.339191360184756,15.000273873053663,7855700,785.57,785.57,785.57,785.57,0.0,246.38285714285712
2015-12-15,14.480852127075195,14.622512880125095,14.221141246846646,14.52020317019395,5912700,591.27,591.27,591.27,591.27,0.0,253.30071428571426
2015-12-16,15.016016960144043,15.157677738244594,14.677605434923635,14.787786874051326,7861300,786.13,786.13,786.13,786.13,0.0,254.17571428571426
2015-12-17,13.859124183654785,14.51233665477216,13.772553367851181,14.51233665477216,9910900,991.09,991.09,991.09,991.09,0.0,261.2657142857143
2015-12-18,13.937819480895996,14.284101148441069,13.83550977287227,14.008649856100416,10314100,1031.41,1031.41,1031.41,1031.41,0.0,229.9
2015-12-21,13.890599250793457,14.36280123546484,13.772549129897792,14.236880906364302,5473300,547.33,547.33,547.33,547.33,0.0,248.10642857142855
2015-12-22,14.008652687072754,14.079483076591103,13.756811969269329,13.79616301960679,4187000,418.7,418.7,418.7,418.7,0.0,249.2642857142857
2015-12-23,14.276230812072754,14.362801603455686,13.9771703980689,14.055870981045313,6848800,684.88,684.88,684.88,684.88,0.0,254.16285714285715
2015-12-24,14.591034889221191,14.646124853567397,14.347062902703787,14.39428415879106,2068300,206.83,206.83,206.83,206.83,0.0,248.94714285714286
2015-12-28,14.095223426818848,14.488724921707346,13.961432858513197,14.39428540354399,3948000,394.8,394.8,394.8,394.8,0.0,231.45285714285714
2015-12-29,14.18966293334961,14.2998428598239,14.063742588496444,14.276232232255587,4034900,403.49,403.49,403.49,403.49,0.0,208.16428571428574
2015-12-30,13.985040664672852,14.016519997341156,13.866990540261359,13.937819414037236,3502700,350.27,350.27,350.27,350.27,0.0,203.91785714285717
2015-12-31,14.158182144165039,14.205401898371411,13.906341453612495,13.945690998602984,4189200,418.92,418.92,418.92,418.92,0.0,187.00214285714287
2016-01-04,14.512332916259766,14.756303378479087,14.291971578749175,14.512332916259766,6578900,657.89,657.89,657.89,657.89,0.0,184.19714285714286
2016-01-05,14.496593475341797,14.614643610102016,14.268361913861659,14.614643610102016,5330800,533.08,533.08,533.08,533.08,0.0,190.97785714285715
2016-01-06,14.60677433013916,14.992405595467403,14.583165202338636,14.724824472408786,6273200,627.32,627.32,627.32,627.32,0.0,183.8307142857143
2016-01-07,14.842876434326172,15.03962717602789,14.339193514829228,14.795655175533655,12351400,1235.14,1235.14,1235.14,1235.14,0.0,213.32785714285714
2016-01-08,14.173922538757324,14.779915137560726,14.087351738617148,14.567423992356066,8792400,879.24,879.24,879.24,879.24,0.0,224.10928571428573
2016-01-11,13.386919975280762,14.354933215726914,13.111468650471405,14.260493705048194,8515600,851.56,851.56,851.56,851.56,0.0,223.2064285714286
2016-01-12,13.386919975280762,13.520710532983081,12.891107290406127,13.47349077764372,13888300,1388.83,1388.83,1388.83,1388.83,0.0,227.00571428571428
2016-01-13,13.75680923461914,13.859120444069504,13.410529067019347,13.434138191439596,8065200,806.52,806.52,806.52,806.52,0.0,259.4114285714286
2016-01-14,13.591540336608887,13.851251231527385,13.323959232621474,13.512839747008666,7699500,769.95,769.95,769.95,769.95,0.0,243.0107142857143
2016-01-15,13.929953575134277,14.06374414397438,13.73320282690407,13.890602524834785,10141700,1014.17,1014.17,1014.17,1014.17,0.0,226.3085714285714
2016-01-19,12.836016654968262,14.0480018203665,12.639265933397551,14.016520984392523,11854700,1185.47,1185.47,1185.47,1185.47,0.0,225.11785714285716
2016-01-20,13.032766342163086,13.158686673887269,12.655005346990535,13.072117384007369,10009500,1000.95,1000.95,1000.95,1000.95,0.0,237.67714285714285
2016-01-21,13.135080337524414,13.198040516748529,12.63139740264241,12.961938718841287,6599600,659.96,659.96,659.96,659.96,0.0,258.23214285714283
2016-01-22,13.127208709716797,13.323959436178766,12.80453763840628,12.930457983254827,5609500,560.95,560.95,560.95,560.95,0.0,260.4007142857143
2016-01-25,13.906339645385742,14.008649349711146,13.276738000870823,13.331827957129788,9736900,973.69,973.69,973.69,973.69,0.0,272.8128571428571
2016-01-26,14.559553146362305,14.795653407759666,13.977171200638475,14.04013137041703,9004900,900.49,900.49,900.49,900.49,0.0,269.12642857142856
2016-01-27,15.299339294433594,15.330818635007418,14.307715298387151,14.591036868997321,13948100,1394.81,1394.81,1394.81,1394.81,0.0,297.7035714285715
2016-01-28,15.37016487121582,15.543304942845465,14.732691537079827,15.149803551887352,10090700,1009.07,1009.07,1009.07,1009.07,0.0,281.8407142857143
2016-01-29,15.708576202392578,15.79514699644444,15.204894857557345,15.275725234310901,8927100,892.71,892.71,892.71,892.71,0.0,264.73071428571427
2016-02-01,16.172908782958984,16.25160937214705,15.755798212113335,15.755798212113335,9040100,904.01,904.01,904.01,904.01,0.0,263.56071428571425
2016-02-02,15.795146942138672,16.062728030934615,15.425256143433131,15.936807695158736,6832000,683.2,683.2,683.2,683.2,0.0,240.95642857142857
2016-02-03,17.581645965576172,17.628865722116792,15.976159232305124,15.98402944191006,16127100,1612.71,1612.71,1612.71,1612.71,0.0,265.75642857142856
2016-02-04,18.400131225585938,19.006123953352496,17.927930581648127,18.014499899122466,19597400,1959.74,1959.74,1959.74,1959.74,0.0,287.9321428571428
2016-02-05,19.210742950439453,19.2815733399386,17.558036363941184,17.7941381626347,16840100,1684.01,1684.01,1684.01,1684.01,0.0,290.18285714285713
2016-02-08,19.824600219726562,20.414852297914983,19.588498487798,19.690809688626974,20370000,2037.0,2037.0,2037.0,2037.0,0.0,303.1607142857143
2016-02-09,19.12416648864746,20.47781219803648,18.856585429865383,20.115790147471287,24512700,2451.27,2451.27,2451.27,2451.27,0.0,319.57142857142856
2016-02-10,19.132038116455078,19.18712807363066,17.86496459815045,18.738536706813782,16602100,1660.21,1660.21,1660.21,1660.21,0.0,351.7192857142857
2016-02-11,19.70655059814453,20.54077313591794,19.533409023506994,20.462072556636215,20254400,2025.44,2025.44,2025.44,2025.44,0.0,370.735
2016-02-12,20.2889347076416,20.42272525676322,19.328790237090402,19.517670747422887,13209100,1320.91,1320.91,1320.91,1320.91,0.0,391.57714285714286
2016-02-16,19.32879066467285,20.02922426137544,19.163520777384228,19.40749125432458,14389500,1438.95,1438.95,1438.95,1438.95,0.0,394.7799999999999
2016-02-17,19.54915428161621,19.793124786837602,18.966772252425983,19.5098047327734,11516200,1151.62,1151.62,1151.62,1151.62,0.0,379.99499999999995
2016-02-18,19.730159759521484,19.934780665616266,18.19550521544369,19.053336877907114,14701000,1470.1,1470.1,1470.1,1470.1,0.0,375.1907142857143
2016-02-19,19.54915428161621,20.14727673077919,19.46258347285514,19.61211446041815,8761100,876.11,876.11,876.11,876.11,0.0,409.3071428571429
2016-02-22,19.769515991210938,20.060706260169944,18.951032151899916,18.951032151899916,11152000,1115.2,1115.2,1115.2,1115.2,0.0,425.57785714285717
2016-02-23,19.982004165649414,20.344026298604774,19.73803367456168,20.163015982671585,7552400,755.24,755.24,755.24,755.24,0.0,435.5171428571429
2016-02-24,20.13153648376465,20.776878697301214,19.903306396555195,20.406987831298057,12966900,1296.69,1296.69,1296.69,1296.69,0.0,407.79857142857145
2016-02-25,20.344018936157227,20.42271950189112,19.698676999098478,19.919036781847257,9892900,989.29,989.29,989.29,989.29,0.0,404.9678571428571
2016-02-26,19.950525283813477,20.658827645735165,19.761644754040294,19.761644754040294,11636800,1163.68,1163.68,1163.68,1163.68,0.0,397.7292857142857
2016-02-29,20.32828140258789,20.76900253160841,20.178750456619113,20.2338404101106,11024700,1102.47,1102.47,1102.47,1102.47,0.0,376.8878571428572
2016-03-01,19.982004165649414,20.824097071249803,19.73803367456168,20.682437802968813,11243800,1124.38,1124.38,1124.38,1124.38,0.0,348.8621428571428
2016-03-02,20.65095329284668,20.78474382889656,19.919040448637848,20.07644160908078,6976500,697.65,697.65,697.65,697.65,0.0,322.83857142857147
2016-03-03,21.107419967651367,21.351390474431657,20.587998113944128,20.666698713221695,8804900,880.49,880.49,880.49,880.49,0.0,309.8107142857143
2016-03-04,20.548641204833984,22.02033542951694,20.51716037596298,21.272683756893105,12895400,1289.54,1289.54,1289.54,1289.54,0.0,288.70500000000004
2016-03-07,20.879186630249023,21.3199078160625,20.47781498740343,20.83983558619229,9216300,921.63,921.63,921.63,921.63,0.0,306.5528571428572
2016-03-08,20.394725799560547,21.22185928485573,19.9850993761577,21.103697787672118,8090100,809.01,809.01,809.01,809.01,0.0,294.0735714285715
2016-03-09,20.591663360595703,20.694071099450007,19.599104020380768,20.008731970787892,9860100,986.01,986.01,986.01,986.01,0.0,283.96785714285716
2016-03-10,21.544830322265625,21.757521875037725,20.47349642904732,20.599535533837162,11884700,1188.47,1188.47,1188.47,1188.47,0.0,256.0014285714286
2016-03-11,21.017045974731445,21.65511928134668,20.78072147051858,21.387285744741767,9668200,966.82,966.82,966.82,966.82,0.0,254.7557142857143
2016-03-14,20.583782196044922,21.371527425939565,20.544395535552106,21.174591118465905,6631500,663.15,663.15,663.15,663.15,0.0,250.73500000000007
2016-03-15,20.77284049987793,20.859491445647855,20.35533502478774,20.3789679204548,6668100,666.81,666.81,666.81,666.81,0.0,212.3214285714286
2016-03-16,21.70238494873047,21.78115978843197,20.06387459346067,20.638929871528052,14623200,1462.32,1462.32,1462.32,1462.32,0.0,247.18642857142862
2016-03-17,21.631479263305664,22.364082431076824,21.592092610147766,21.930823236321917,9872300,987.23,987.23,987.23,987.23,0.0,268.665
2016-03-18,21.891441345214844,22.277436339644964,21.599974939928313,21.631483968807895,11861600,1186.16,1186.16,1186.16,1186.16,0.0,278.5021428571429
2016-03-21,21.891441345214844,22.127764320578645,21.584219674236103,21.765400722182005,5992900,599.29,599.29,599.29,599.29,0.0,318.8564285714286
2016-03-22,21.57634735107422,22.28531945664495,21.332146682769412,22.175034072164387,6046000,604.6,604.6,604.6,604.6,0.0,288.755
2016-03-23,19.677871704101562,20.922508868270004,19.662116441927463,20.914631237182952,13198100,1319.81,1319.81,1319.81,1319.81,0.0,326.7814285714286
