Date,Close PFE,High PFE,Low PFE,Open PFE,Volume PFE,Close,Open,High,Low,Volume,ATR
2014-01-28,17.83788299560547,18.031390725298444,17.667830641132266,17.849610093795462,35917158,359.17158,359.17158,359.17158,359.17158,0.0,41.25310714285714
2014-01-29,17.656105041503906,17.861341079349,17.5916024551583,17.732335906657788,30796615,307.96615,307.96615,307.96615,307.96615,0.0,44.383487142857135
2014-01-30,18.07244110107422,18.090031751449015,17.714744503173495,17.826157849747165,33832873,338.32873,338.32873,338.32873,338.32873,0.0,44.78927714285714
2014-01-31,17.826154708862305,17.978615237127652,17.71474138191914,17.919976209690276,43648037,436.48037,436.48037,436.48037,436.48037,0.0,50.94441142857143
2014-02-03,17.943435668945312,18.582598030622993,17.925845017666155,18.195582483360553,64621372,646.21372,646.21372,646.21372,646.21372,0.0,64.22142285714285
2014-02-04,18.43600082397461,18.764377326995632,17.94343548002306,18.55327772546782,49779050,497.7905,497.7905,497.7905,497.7905,0.0,68.05098142857142
2014-02-05,18.122621536254883,18.435997689486896,18.081232053575967,18.323655317359755,39166429,391.66429,391.66429,391.66429,391.66429,0.0,72.49969
2014-02-06,18.234973907470703,18.27636341284542,18.093066862090183,18.158107343583243,24839618,248.39618,248.39618,248.39618,248.39618,0.0,75.02108357142856
2014-02-07,18.45965003967285,18.49512708139757,18.098971933041092,18.234965278536023,29310791,293.10791,293.10791,293.10791,293.10791,0.0,75.91848857142857
2014-02-10,18.607471466064453,18.607471466064453,18.406437648201997,18.483302995324397,23811336,238.11336,238.11336,238.11336,238.11336,0.0,78.01466857142857
2014-02-11,18.849897384643555,18.909025405851583,18.583823072212702,18.79668180895527,26076382,260.76382,260.76382,260.76382,260.76382,0.0,78.34585071428572
2014-02-12,18.690256118774414,18.920853418794508,18.654779062461913,18.843988048344606,22406459,224.06459,224.06459,224.06459,224.06459,0.0,78.95784857142858
2014-02-13,18.74346923828125,18.832160684352885,18.566086346137983,18.62521437307584,19886556,198.86556,198.86556,198.86556,198.86556,0.0,72.40626
2014-02-14,18.885374069213867,18.92085112121836,18.743468238536394,18.84989820587962,19915962,199.15962,199.15962,199.15962,199.15962,0.0,70.15634642857142
2014-02-18,18.849897384643555,18.97406587257936,18.79668180895527,18.808507888664952,20750730,207.5073,207.5073,207.5073,207.5073,0.0,70.01194857142858
2014-02-19,18.613384246826172,18.897197050306183,18.589733278925344,18.87354608240535,29245233,292.45233,292.45233,292.45233,292.45233,0.0,72.42192
2014-02-20,18.65477180480957,18.749375666610025,18.483301413793807,18.530603344694036,23668624,236.68624,236.68624,236.68624,236.68624,0.0,74.23645642857143
2014-02-21,18.601560592651367,18.784855903224045,18.58973451358049,18.731641519080405,19468856,194.68856,194.68856,194.68856,194.68856,0.0,70.22545928571428
2014-02-24,18.91493797302246,18.968153549053,18.642951213322583,18.91493797302246,40868850,408.6885,408.6885,408.6885,408.6885,0.0,70.53021571428572
2014-02-25,18.855810165405273,18.914938187664557,18.648863870503106,18.65477631612797,28665216,286.65216,286.65216,286.65216,286.65216,0.0,68.64543857142858
2014-02-26,18.91493797302246,18.920850418580233,18.755293622271235,18.76711851338678,26374664,263.74664,263.74664,263.74664,263.74664,0.0,62.701103571428575
2014-02-27,19.056848526000977,19.062760972656704,18.820337584397304,18.84398855969063,23981978,239.81978,239.81978,239.81978,239.81978,0.0,54.176728571428576
2014-02-28,18.985891342163086,19.163274222522254,18.832159433273787,18.991803787862995,29003550,290.0355,290.0355,290.0355,290.0355,0.0,54.56987071428572
2014-03-03,18.90902328491211,19.003627157297515,18.637035368798973,18.637035368798973,25076663,250.76663,250.76663,250.76663,250.76663,0.0,53.44660785714286
2014-03-04,19.328828811645508,19.35839222361525,19.12188136184726,19.12188136184726,27746655,277.46655,277.46655,277.46655,277.46655,0.0,53.73585500000001
2014-03-05,19.364307403564453,19.482563445487617,19.275615966457174,19.305180571273056,23663776,236.63776,236.63776,236.63776,236.63776,0.0,54.03082357142858
2014-03-06,19.192838668823242,19.48847640407432,19.163274063228986,19.39387251898121,21629029,216.29029,216.29029,216.29029,216.29029,0.0,53.68428357142857
2014-03-07,19.175094604492188,19.311087947199532,19.027275185229044,19.222396533375623,18561783,185.61783,185.61783,185.61783,185.61783,0.0,55.85416928571429
2014-03-10,19.15144920349121,19.246053088740236,19.09232118087546,19.16918654047274,16819100,168.191,168.191,168.191,168.191,0.0,56.50268
2014-03-11,19.169185638427734,19.287441678094456,19.062756866865907,19.12779733208156,25470648,254.70648,254.70648,254.70648,254.70648,0.0,56.614855
2014-03-12,18.90902328491211,19.25787536150082,18.87945987195918,19.009539602154092,34273445,342.73445,342.73445,342.73445,342.73445,0.0,58.91927499999999
2014-03-13,18.40052604675293,18.932674622305935,18.276357570322528,18.914936098720155,48374068,483.74068,483.74068,483.74068,483.74068,0.0,65.99131428571428
2014-03-14,18.465566635131836,18.58973512041379,18.22905693269502,18.41826469464447,28576680,285.7668,285.7668,285.7668,285.7668,0.0,64.84659571428571
2014-03-17,18.577909469604492,18.642949932281354,18.483304403829898,18.57199583578288,22412467,224.12467,224.12467,224.12467,224.12467,0.0,60.53272357142857
2014-03-18,18.87946128845215,18.956326643364854,18.577909936761216,18.607473351932235,24326742,243.26742,243.26742,243.26742,243.26742,0.0,60.263954285714284
2014-03-19,18.7493839263916,18.9681575333552,18.560176119437816,18.879466076678,24329482,243.29482,243.29482,243.29482,243.29482,0.0,58.55685
2014-03-20,18.86763572692871,18.99180302499038,18.749379685659285,18.99180302499038,23921373,239.21373,239.21373,239.21373,239.21373,0.0,55.26151928571428
2014-03-21,19.027278900146484,19.210574207524147,18.60156026840768,19.115970331286658,65473215,654.73215,654.73215,654.73215,654.73215,0.0,82.13648714285715
2014-03-24,18.61929702758789,18.86172153311812,18.5246931542776,18.78485499455096,44062681,440.62681,440.62681,440.62681,440.62681,0.0,95.52258857142859
2014-03-25,18.81441879272461,18.91493630167587,18.67842542489121,18.78485537887781,22278398,222.78398,222.78398,222.78398,222.78398,0.0,108.16644857142856
2014-03-26,19.027278900146484,19.1632722694054,18.725727558801857,18.92676257881168,33284793,332.84793,332.84793,332.84793,332.84793,0.0,114.57476857142856
2014-03-27,18.9799747467041,19.145532699466056,18.86171991520983,19.086404689383933,29242176,292.42176,292.42176,292.42176,292.42176,0.0,115.27146214285715
2014-03-28,18.849897384643555,19.204663134551357,18.76711839268635,19.039106339307136,23156275,231.56275,231.56275,231.56275,231.56275,0.0,118.37376071428572
2014-03-31,18.991802215576172,19.027279264179032,18.820332983782674,18.897198337528707,19470753,194.70753,194.70753,194.70753,194.70753,0.0,114.8265992857143
2014-04-01,18.891286849975586,19.068669724641726,18.773031996421555,18.87946195895528,23015776,230.15776,230.15776,230.15776,230.15776,0.0,111.07104642857144
2014-04-02,19.092317581176758,19.15144559264441,18.808504790270014,18.873545246283435,22782632,227.82632,227.82632,227.82632,227.82632,0.0,101.16570428571428
2014-04-03,19.15736198425293,19.21057637346878,19.027281045425028,19.175100510214957,21117944,211.17944,211.17944,211.17944,211.17944,0.0,88.21377571428572
2014-04-04,19.015460968017578,19.32883731422633,18.962245376658966,19.228319767440418,27693323,276.93323,276.93323,276.93323,276.93323,0.0,88.50746571428571
2014-04-07,18.447824478149414,18.749374567122555,18.359133065744988,18.61338122659175,57529955,575.29955,575.29955,575.29955,575.29955,0.0,108.45200642857142
2014-04-08,18.252714157104492,18.560178064292888,18.240888073595443,18.483311493160503,36439626,364.39626,364.39626,364.39626,364.39626,0.0,123.51457000000002
2014-04-09,18.465566635131836,18.477392714588756,18.104888447413067,18.323660813669743,40776098,407.76098,407.76098,407.76098,407.76098,0.0,126.32054357142859
2014-04-10,18.098974227905273,18.58382085337991,18.03984621375689,18.55425744064074,32088714,320.88714,320.88714,320.88714,320.88714,0.0,102.84593071428573
2014-04-11,17.655515670776367,18.033932315758907,17.637777149094227,18.033932315758907,43025439,430.25439,430.25439,430.25439,430.25439,0.0,95.36463857142857
2014-04-14,17.661428451538086,17.815160327928417,17.489958053127722,17.767857206318336,30390825,303.90825,303.90825,303.90825,303.90825,0.0,88.82916071428572
2014-04-15,17.67325782775879,17.826988544172437,17.501786208673884,17.72055858085744,31703371,317.03371,317.03371,317.03371,317.03371,0.0,81.90498285714285
2014-04-16,17.79151153564453,17.86837688889793,17.690994024360727,17.8269873953499,31097005,310.97005,310.97005,310.97005,310.97005,0.0,79.45051785714286
2014-04-17,17.8861141204834,17.974805546342406,17.779684171718582,17.826986107020716,27969787,279.69787,279.69787,279.69787,279.69787,0.0,77.33717285714285
2014-04-21,18.246797561645508,18.29410069933924,17.974810760426045,18.057589765552102,31972985,319.72985,319.72985,319.72985,319.72985,0.0,77.56408428571429
2014-04-22,18.329578399658203,18.477397896640337,18.240886939203023,18.240886939203023,27377439,273.77439,273.77439,273.77439,273.77439,0.0,78.31445785714286
2014-04-23,18.282270431518555,18.436002324978485,18.187666555134015,18.436002324978485,21599833,215.99833,215.99833,215.99833,215.99833,0.0,82.27478785714285
2014-04-24,18.158103942871094,18.270447544231203,17.85655375666995,18.270447544231203,26311845,263.11845,263.11845,263.11845,263.11845,0.0,84.45144785714285
2014-04-25,18.1817569732666,18.211320392124854,18.063500920493016,18.169930892521126,19677653,196.77653,196.77653,196.77653,196.77653,0.0,84.49345714285712
2014-04-28,18.944501876831055,19.127798391869085,18.548346618205645,18.67842755584416,75278366,752.78366,752.78366,752.78366,752.78366,0.0,102.89637214285715
2014-04-29,18.778942108154297,18.974063483772124,18.566082209540294,18.95632496077595,41800691,418.00691,418.00691,418.00691,418.00691,0.0,111.74447642857145
2014-04-30,18.49512481689453,18.88536628473664,18.459647779513546,18.77893754993318,38507363,385.07363,385.07363,385.07363,385.07363,0.0,110.99937357142858
2014-05-01,18.41826629638672,18.672515734454773,18.29409898897674,18.376876797693303,43749221,437.49221,437.49221,437.49221,437.49221,0.0,108.53828357142858
2014-05-02,18.1817569732666,18.365052309794283,18.063500920493016,18.34140133697362,43960759,439.60759,439.60759,439.60759,439.60759,0.0,100.87743571428572
2014-05-05,17.71464729309082,17.897943815262664,17.64960682174022,17.89203018065241,57867340,578.6734,578.6734,578.6734,578.6734,0.0,101.78598357142857
2014-05-06,17.401268005371094,17.744208829263915,17.34213999019335,17.738295195677093,57674669,576.74669,576.74669,576.74669,576.74669,0.0,100.98607285714287
2014-05-07,17.31178855895996,17.586199619247946,17.210376297229693,17.383373896522237,51703338,517.03338,517.03338,517.03338,517.03338,0.0,104.81819071428573
2014-05-08,17.40127182006836,17.562339141333986,17.28792806071364,17.371443694425093,38042444,380.42444,380.42444,380.42444,380.42444,0.0,112.34224500000002
2014-05-09,17.317750930786133,17.42512951956721,17.162648791272343,17.359509337493495,41102100,411.021,411.021,411.021,411.021,0.0,111.66828642857145
2014-05-12,17.377408981323242,17.526546002665576,17.31775393293327,17.502683023897436,22824054,228.24054,228.24054,228.24054,228.24054,0.0,121.44150071428574
2014-05-13,17.419164657592773,17.53847353635639,17.359509618578464,17.365474762700394,27706920,277.0692,277.0692,277.0692,277.0692,0.0,120.80240071428572
2014-05-14,17.359512329101562,17.466890936387465,17.252133721815657,17.383374108580075,28226858,282.26858,282.26858,282.26858,282.26858,0.0,117.80806214285715
2014-05-15,17.33565330505371,17.407238654867445,17.246171317970195,17.341618451055176,28286093,282.86093,282.86093,282.86093,282.86093,0.0,113.1116642857143
2014-05-16,17.371440887451172,17.627956490354663,17.299855556151968,17.299855556151968,37632332,376.32332,376.32332,376.32332,376.32332,0.0,80.0727542857143
2014-05-19,17.46689224243164,17.723407890087476,17.44899560666828,17.645856201534677,43203882,432.03882,432.03882,432.03882,432.03882,0.0,60.139807857142856
2014-05-20,17.448991775512695,17.621990551132217,17.425129999489144,17.621990551132217,26215299,262.15299,262.15299,262.15299,262.15299,0.0,69.92213285714286
2014-05-21,17.639894485473633,17.84868541193058,17.41917206643304,17.448998998993886,22601765,226.01765,226.01765,226.01765,226.01765,0.0,68.75904428571428
2014-05-22,17.693574905395508,17.818850122073105,17.627954725126042,17.63392106825232,22610303,226.10303,226.10303,226.10303,226.10303,0.0,68.61404428571429
2014-05-23,17.592164993286133,17.681646960120347,17.556371726846404,17.63988854902903,19955909,199.55909,199.55909,199.55909,199.55909,0.0,60.576767857142855
2014-05-27,17.663753509521484,17.89044103977693,17.639891727350665,17.85464776688804,28383588,283.83588,283.83588,283.83588,283.83588,0.0,66.45891642857143
2014-05-28,17.663753509521484,17.789027566101957,17.657787164529786,17.717442219589497,28847242,288.47242,288.47242,288.47242,288.47242,0.0,62.52486142857142
2014-05-29,17.657777786254883,17.753226063509665,17.61602058908273,17.73532943657035,25791485,257.91485,257.91485,257.91485,257.91485,0.0,54.94976357142856
2014-05-30,17.675678253173828,17.747263577218064,17.604092929129596,17.63392104693007,27658119,276.58119,276.58119,276.58119,276.58119,0.0,54.097604999999994
2014-06-02,17.72340965270996,17.777098366074192,17.651823102537122,17.651823102537122,21079051,210.79051,210.79051,210.79051,210.79051,0.0,45.74119214285714
2014-06-03,17.651811599731445,17.78901706604376,17.627949831645157,17.75919015575205,25506695,255.06695,255.06695,255.06695,255.06695,0.0,45.416033571428564
2014-06-04,17.6816463470459,17.741300190023594,17.610059816648555,17.663749714446563,24670767,246.70767,246.70767,246.70767,246.70767,0.0,45.64174071428571
2014-06-05,17.75322914123535,17.771125771277255,17.58619552653081,17.711470737559218,20402910,204.0291,204.0291,204.0291,204.0291,0.0,48.647899285714274
2014-06-06,17.55040740966797,17.818854540436252,17.502683848413906,17.783061269863083,28265223,282.65223,282.65223,282.65223,282.65223,0.0,47.587952142857134
2014-06-09,17.508642196655273,17.556365736113538,17.41916026035485,17.5265388237683,25732883,257.32883,257.32883,257.32883,257.32883,0.0,45.417087857142846
2014-06-10,17.598125457763672,17.598125457763672,17.448988486280857,17.50267717239698,19195764,191.95764,191.95764,191.95764,191.95764,0.0,37.951756428571414
2014-06-11,17.55636978149414,17.6279551071764,17.52654286227611,17.57426641273095,19755649,197.55649,197.55649,197.55649,197.55649,0.0,35.770578571428565
2014-06-12,17.56830406188965,17.65182089379739,17.50865020989719,17.526546845201025,25420477,254.20477,254.20477,254.20477,254.20477,0.0,39.81078571428571
2014-06-13,17.61602783203125,17.657785046372158,17.51461437052143,17.574269418425157,20662932,206.62932,206.62932,206.62932,206.62932,0.0,41.31303642857142
2014-06-16,17.663753509521484,17.723408564581195,17.490754689334054,17.598133308735402,26380039,263.80039,263.80039,263.80039,263.80039,0.0,39.37691357142857
2014-06-17,17.586196899414062,17.669713713286153,17.562335123917034,17.64585193778913,19270704,192.70704,192.70704,192.70704,192.70704,0.0,44.12382857142857
2014-06-18,17.72340965270996,17.72340965270996,17.50268605536424,17.6160310267161,20382463,203.82463,203.82463,203.82463,203.82463,0.0,42.73525857142857
2014-06-19,17.651811599731445,17.72339810325493,17.59812292135345,17.717431761784894,21404527,214.04527,214.04527,214.04527,214.04527,0.0,42.13199428571427
2014-06-20,17.765155792236328,17.848672582494327,17.67567385960694,17.741294023486134,32993362,329.93362,329.93362,329.93362,329.93362,0.0,45.71039928571428
2014-06-23,17.56830406188965,17.806923067655227,17.49671871993955,17.783061287005193,26548679,265.48679,265.48679,265.48679,265.48679,0.0,47.15114142857143
2014-06-24,17.47882080078125,17.586199405451847,17.47882080078125,17.556372481646466,24615221,246.15221,246.15221,246.15221,246.15221,0.0,47.935091428571425
2014-06-25,17.7770938873291,17.8009556649532,17.38933790222358,17.38933790222358,33219972,332.19972,332.19972,332.19972,332.19972,0.0,51.032872857142856
2014-06-26,17.651811599731445,17.771121639427506,17.586191437677996,17.72936324546035,20523699,205.23699,205.23699,205.23699,205.23699,0.0,54.485701428571424
2014-06-27,17.699539184570312,17.747262731659372,17.58619546041757,17.699539184570312,32328815,323.28815,323.28815,323.28815,323.28815,0.0,61.109112857142854
2014-06-30,17.705503463745117,17.80095054679843,17.66971020796775,17.753227005271775,21430033,214.30033,214.30033,214.30033,214.30033,0.0,64.22458642857143
2014-07-01,17.944122314453125,18.027639117077328,17.65181470453324,17.66374619030734,26982611,269.82611,269.82611,269.82611,269.82611,0.0,67.79079571428572
2014-07-02,18.117128372192383,18.146956499029177,17.896405990073614,17.93219926257164,19500792,195.00792,195.00792,195.00792,195.00792,0.0,69.08864642857142
2014-07-03,18.212575912475586,18.27819731329719,18.069405217770285,18.260300676642693,15654957,156.54957,156.54957,156.54957,156.54957,0.0,68.437425
2014-07-07,18.1887149810791,18.272230618425674,18.12309358151378,18.1887149810791,18543444,185.43444,185.43444,185.43444,185.43444,0.0,66.41698214285715
2014-07-08,17.985883712768555,18.18871060987165,17.908333239741513,18.18274426635801,23652182,236.52182,236.52182,236.52182,236.52182,0.0,64.98798428571429
2014-07-09,17.926225662231445,18.01570880725934,17.83674371646838,17.967985262754347,21795982,217.95982,217.95982,217.95982,217.95982,0.0,65.51972785714287
2014-07-10,17.89639663696289,17.92025960566706,17.645847458215993,17.753226020326004,21200367,212.00367,212.00367,212.00367,212.00367,0.0,65.21512142857144
2014-07-11,17.938156127929688,17.96798424099774,17.777088874568285,17.920260699206565,19350913,193.50913,193.50913,193.50913,193.50913,0.0,58.25842071428572
2014-07-14,18.03957176208496,18.0932604533564,17.95605495409392,18.009744844630262,21589820,215.8982,215.8982,215.8982,215.8982,0.0,55.254295000000006
2014-07-15,18.1409854888916,18.266260711153087,18.01571146589512,18.01571146589512,32000494,320.00494,320.00494,320.00494,320.00494,0.0,61.30944928571429
2014-07-16,18.469085693359375,18.475052036521745,18.1171230151728,18.200639826796387,37260165,372.60165,372.60165,372.60165,372.60165,0.0,58.92010642857143
2014-07-17,18.224506378173828,18.677881418502828,18.206609742526048,18.37364340955164,34447039,344.47039,344.47039,344.47039,344.47039,0.0,51.860715714285725
2014-07-18,18.33188247680664,18.343813965356027,18.099229843112084,18.212572388373186,25720973,257.20973,257.20973,257.20973,257.20973,0.0,49.66139428571429
2014-07-21,18.105192184448242,18.278190946405022,18.075364067325744,18.152915732726335,23992624,239.92624,239.92624,239.92624,239.92624,0.0,43.111085
2014-07-22,18.1887149810791,18.319954182413806,18.135025072143467,18.22450705443754,19754384,197.54384,197.54384,197.54384,197.54384,0.0,42.172272142857146
2014-07-23,18.129056930541992,18.308020865555438,18.087298519136837,18.308020865555438,22255632,222.55632,222.55632,222.55632,222.55632,0.0,38.614721428571436
2014-07-24,18.099227905273438,18.236433412943068,18.087296418001525,18.117123337283843,15640306,156.40306,156.40306,156.40306,156.40306,0.0,40.592929285714284
2014-07-25,18.009746551513672,18.10519365582668,17.9441251682172,18.087297023951738,15284581,152.84581,152.84581,152.84581,152.84581,0.0,38.78381357142858
2014-07-28,17.956056594848633,17.997815002659877,17.765161187606527,17.77112753105457,28762290,287.6229,287.6229,287.6229,287.6229,0.0,44.761649999999996
2014-07-29,17.735336303710938,18.188712498241,17.711474524974108,18.09326418402853,39960934,399.60934,399.60934,399.60934,399.60934,0.0,51.434824285714285
2014-07-30,17.60895347595215,17.777459542075,17.470536266472976,17.759405018243328,35826092,358.26092,358.26092,358.26092,358.26092,0.0,53.96284357142857
2014-07-31,17.271934509277344,17.64505556767999,17.271934509277344,17.60894774162058,40419003,404.19003,404.19003,404.19003,404.19003,0.0,55.92245571428571
2014-08-01,17.368228912353516,17.5126626799717,17.265920752906563,17.271939733941394,33034046,330.34046,330.34046,330.34046,330.34046,0.0,59.59820571428571
2014-08-04,17.30203628540039,17.428415576978207,17.211764844339427,17.422397803533045,25448514,254.48514,254.48514,254.48514,254.48514,0.0,57.58024714285714
2014-08-05,17.097415924072266,17.277958764317404,17.02519902994333,17.19972409813913,29181571,291.81571,291.81571,291.81571,291.81571,0.0,56.489808571428576
2014-08-06,17.01918601989746,17.08538516049971,16.904842269738296,17.031222777209663,24642731,246.42731,246.42731,246.42731,246.42731,0.0,57.72246142857142
2014-08-07,16.87474822998047,17.115471221256776,16.802531332597578,17.115471221256776,32163126,321.63126,321.63126,321.63126,321.63126,0.0,56.861267857142856
2014-08-08,17.0552921295166,17.091399975510626,16.77244108502712,16.898820360774803,31736256,317.36256,317.36256,317.36256,317.36256,0.0,55.93164
2014-08-11,17.00112533569336,17.205740457177587,16.965017496517028,17.169632618001256,23246813,232.46813,232.46813,232.46813,232.46813,0.0,58.96821357142857
2014-08-12,16.898818969726562,17.067326269980228,16.868728898900827,17.007144918483114,21536277,215.36277,215.36277,215.36277,215.36277,0.0,58.40341928571428
2014-08-13,16.977052688598633,17.11546869057785,16.958998164461022,17.001124984166953,18397886,183.97886,183.97886,183.97886,183.97886,0.0,55.919894285714285
2014-08-14,17.290000915527344,17.32610997878646,16.95298742787754,17.007149812920233,21074730,210.7473,210.7473,210.7473,210.7473,0.0,57.57783642857142
2014-08-15,17.2358341217041,17.39230467272645,17.097416887847437,17.368232373326528,22910482,229.10482,229.10482,229.10482,229.10482,0.0,49.262152857142844
2014-08-18,17.3561954498291,17.416376802666193,17.2659240254963,17.302033079167686,24209958,242.09958,242.09958,242.09958,242.09958,0.0,42.19131857142857
2014-08-19,17.4163761138916,17.47053848241103,17.265923342671744,17.434430640013282,19869376,198.69376,198.69376,198.69376,198.69376,0.0,42.338275714285714
2014-08-20,17.386280059814453,17.440443623307264,17.29600866383839,17.3501722273312,15844677,158.44677,158.44677,158.44677,158.44677,0.0,41.932410000000004
2014-08-21,17.344160079956055,17.44646704997988,17.296014271293792,17.404340223553948,25687561,256.87561,256.87561,256.87561,256.87561,0.0,43.688072142857145
2014-08-22,17.404335021972656,17.440444065216134,17.344154896360614,17.368227188574494,17231635,172.31635,172.31635,172.31635,172.31635,0.0,44.30978214285715
2014-08-25,17.3983211517334,17.506647095903006,17.3983211517334,17.410357905461392,17833680,178.3368,178.3368,178.3368,178.3368,0.0,42.073345
2014-08-26,17.578866958618164,17.63904831773438,17.428414165750517,17.47054099614729,18120790,181.2079,181.2079,181.2079,181.2079,0.0,39.036395000000006
2014-08-27,17.747373580932617,17.795518182390307,17.67515546890034,17.735336825645323,24440679,244.40679,244.40679,244.40679,244.40679,0.0,38.17889071428572
2014-08-28,17.68117904663086,17.855702969810597,17.66914228821533,17.711269127900593,21716616,217.16616,217.16616,217.16616,217.16616,0.0,39.819742857142856
2014-08-29,17.687191009521484,17.747372362133518,17.627009656909447,17.729317835365343,17690863,176.90863,176.90863,176.90863,176.90863,0.0,36.63139285714286
2014-09-02,17.60895347595215,17.69922488526504,17.5487721331284,17.57886219961754,21837721,218.37721,218.37721,218.37721,218.37721,0.0,38.37162285714286
2014-09-03,17.693206787109375,17.77144265766933,17.590899830033155,17.72329685510023,22258477,222.58477,222.58477,222.58477,222.58477,0.0,36.430455
2014-09-04,17.675155639648438,17.783481598897577,17.633028810504566,17.77144605333976,23582301,235.82301,235.82301,235.82301,235.82301,0.0,35.46401214285715
2014-09-05,17.84365463256836,17.84967240254012,17.57885823566874,17.63302058510494,18518885,185.18885,185.18885,185.18885,185.18885,0.0,37.76948642857144
2014-09-08,17.693206787109375,17.843659546754697,17.633025441282143,17.801532725660184,15416963,154.16963,154.16963,154.16963,154.16963,0.0,39.05694785714286
2014-09-09,17.590906143188477,17.71728544198243,17.4585078607598,17.70524868455893,22808560,228.0856,228.0856,228.0856,228.0856,0.0,41.23624428571429
2014-09-10,17.717281341552734,17.77144492265409,17.54877524554398,17.60293761679966,20482804,204.82804,204.82804,204.82804,204.82804,0.0,40.022713571428575
2014-09-11,17.831619262695312,17.837638242978045,17.620986408777075,17.687185513124856,19628537,196.28537,196.28537,196.28537,196.28537,0.0,33.60227285714286
2014-09-12,17.711257934570312,17.813564872138134,17.657094370700328,17.735330226341876,19187754,191.87754,191.87754,191.87754,191.87754,0.0,27.877170714285715
2014-09-15,18.006147384643555,18.006147384643555,17.681170787229274,17.7172786259167,25633912,256.33912,256.33912,256.33912,256.33912,0.0,32.05153714285714
2014-09-16,18.08438491821289,18.12651295476205,17.903842066538388,18.02420477421851,20662194,206.62194,206.62194,206.62194,206.62194,0.0,35.397685714285714
2014-09-17,18.264928817749023,18.33714571580923,18.114476039406014,18.16863962033542,27632191,276.32191,276.32191,276.32191,276.32191,0.0,35.862048571428566
2014-09-18,18.40334129333496,18.487594929750628,18.258907525061336,18.30103313342373,27852793,278.52793,278.52793,278.52793,278.52793,0.0,34.073862142857145
2014-09-19,18.295013427734375,18.55980985141583,18.21075980022749,18.511665267081987,36913399,369.13399,369.13399,369.13399,369.13399,0.0,37.67018571428571
2014-09-22,18.16261863708496,18.276962348877458,18.04225715357853,18.210763230487537,26223731,262.23731,262.23731,262.23731,262.23731,0.0,42.34362142857143
2014-09-23,18.08438491821289,18.192710871186726,17.753390496706757,17.951987875517847,30758460,307.5846,307.5846,307.5846,307.5846,0.0,45.282173571428565
2014-09-24,18.240856170654297,18.325108611862184,18.096421167441708,18.1204934663362,23272847,232.72847,232.72847,232.72847,232.72847,0.0,49.68345142857144
2014-09-25,18.042255401611328,18.276960574119553,18.036236420636314,18.25288827975577,23822086,238.22086,238.22086,238.22086,238.22086,0.0,46.45903928571429
2014-09-26,17.885786056518555,18.042256585069325,17.789496872747467,18.036237603699504,25074238,250.74238,250.74238,250.74238,250.74238,0.0,45.137775
